Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
22,"K Geheb, K Crean, M Medard, M Kyangwa, C Lwenya…","On pitfall and building blocks: Towards the management of Lake Victoria's fisheries",2002,"Africa's Inland Fisheries …","","","https://scholar.google.com/scholar?cites=5041802869522245859&as_sdt=2005&sciodt=2007&hl=en",11,"2021-11-12 06:54:46","CITATION","","","",,,,,22,1.16,4,6,19,"","","https://scholar.google.com/scholar?q=related:4yhrSf8U-EUJ:scholar.google.com/&scioq=author:%22modesta+medard%22&hl=en&as_sdt=2007"
21,"JS Mbuga, A Getabu, A Asila, M Medard, R Abila","Trawling in Lake Victoria",1998,"","Report","","https://scholar.google.com/scholar?cites=14920693235678052923&as_sdt=2005&sciodt=2007&hl=en",12,"2021-11-12 06:54:46","CITATION","","","",,,,,21,0.91,4,5,23,"","https://www.iucn.org/sites/dev/files/import/downloads/blue_series_no_3.pdf","https://scholar.google.com/scholar?q=related:OwIq03HzEM8J:scholar.google.com/&scioq=author:%22modesta+medard%22&hl=en&as_sdt=2007"
11,"K Geheb, M Medard, M Kyangwa…","The future of change: roles, dynamics and functions for fishing communities in the management of Lake Victoria's fisheries",2007,"… Ecosystem Health & …","read.dukeupress.edu","https://read.dukeupress.edu/aehm/article-abstract/10/4/467/170891","https://scholar.google.com/scholar?cites=11878686950865886983&as_sdt=2005&sciodt=2007&hl=en",13,"2021-11-12 06:54:46","","","","",,,,,11,0.79,3,4,14,"This paper is based on five years of research around the shores of Lake Victoria carried out by the lake's Fisheries Research Institutes in collaboration with the Lake Victoria Fisheries …","https://www.researchgate.net/profile/Carolyne-Lwenya/publication/228373929_The_future_of_change_Roles_dynamics_and_functions_for_fishing_communities_in_the_management_of_Lake_Victoria%27s_fisheries/links/02e7e525caaa11fb98000000/The-future-of-change-Roles-dynamics-and-functions-for-fishing-communities-in-the-management-of-Lake-Victorias-fisheries.pdf","https://scholar.google.com/scholar?q=related:B99tiNiS2aQJ:scholar.google.com/&scioq=author:%22modesta+medard%22&hl=en&as_sdt=2007"
9,"V Ogwang, M Medard, E Kilosa, JI Nyeko, A Bakunda","Guidelines for beach management units (BMUs) on Lake Victoria",2005,"","repository.eac.int","http://repository.eac.int/handle/11671/443","https://scholar.google.com/scholar?cites=5925926486263787138&as_sdt=2005&sciodt=2007&hl=en",14,"2021-11-12 06:54:46","","","","",,,,,9,0.56,2,5,16,"It is intended that these Guidelines will promote the empowerment and active participation of stakeholders at all levels in fisheries governance. In particular, it seeks to define how …","http://repository.eac.int:8080/bitstream/handle/11671/443/Harmonized%20BMU%20Guidelines.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:gu7UCr4ePVIJ:scholar.google.com/&scioq=author:%22modesta+medard%22&hl=en&as_sdt=2007"
4,"PJ Doran, M Medard, CD Apse","The 2017 African Great Lakes Conference: Conservation and development in a changing climate",2018,"Journal of Great Lakes Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S038013301830193X","https://scholar.google.com/scholar?cites=13733608066021843256&as_sdt=2005&sciodt=2007&hl=en",15,"2021-11-12 06:54:46","","","","",,,,,4,1.33,1,3,3,"Abstract In May 2017, the African Great Lakes community convened for a region-wide conference in Entebbe, Uganda. The African Great Lakes Conference (AGLC) focused on 6 …","https://www.sciencedirect.com/science/article/am/pii/S038013301830193X","https://scholar.google.com/scholar?q=related:OOGrs8WTl74J:scholar.google.com/&scioq=author:%22modesta+medard%22&hl=en&as_sdt=2007"
8,"M Medard","The Nile perch processing industry in Tanzania: trends, issues and development",2000,"","196.41.38.241","http://196.41.38.241/handle/11671/1947","https://scholar.google.com/scholar?cites=18150698399029295341&as_sdt=2005&sciodt=2007&hl=en",16,"2021-11-12 06:54:46","","","","",,,,,8,0.38,8,1,21,"Under modern conditions of product competition, it is increasingly risky not to innovate and, at the same time, it is extremely expensive to do. Consumers always want a stream of new …","http://196.41.38.241/bitstream/handle/11671/1947/Modesta%20Medard.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:7XhkAwc85PsJ:scholar.google.com/&scioq=author:%22modesta+medard%22&hl=en&as_sdt=2007"
3,"M Medard, K Geheb","Fisheries co-management in the tanzanian sector of lake victoria",2001,"","dlc.dlib.indiana.edu","http://dlc.dlib.indiana.edu/dlc/handle/10535/5593","https://scholar.google.com/scholar?cites=718534680517004585&as_sdt=2005&sciodt=2007&hl=en",17,"2021-11-12 06:54:46","","","","",,,,,3,0.15,2,2,20,""" This paper sets out to consider some of these co-managerial concepts, drawing on the results of a survey carried out on the Tanzanian shores of Lake Victoria in mid-1999. 334 …","https://dlc.dlib.indiana.edu/dlc/bitstream/handle/10535/5593/Fisheries%20co%20management%20in%20the%20tanzanian%20sector.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:Kc0DJ3y_-AkJ:scholar.google.com/&scioq=author:%22modesta+medard%22&hl=en&as_sdt=2007"
3,"M Medard","Partners in mutual trust: Globalisation has opened up new opportunities, but it has also undermined many women's economic independence",2003,"Samudra","coastfish.spc.int","http://coastfish.spc.int/News/WIF/WIF13/Medard.pdf","https://scholar.google.com/scholar?cites=1930869135933656666&as_sdt=2005&sciodt=2007&hl=en",18,"2021-11-12 06:54:46","PDF","","","",,,,,3,0.17,3,1,18,"Lake Victoria, than in the central and western portions. Traditionally, the Sukuma from the central portion were mainly farmers, and the Haya from the western portion did not value fish …","http://coastfish.spc.int/News/WIF/WIF13/Medard.pdf","https://scholar.google.com/scholar?q=related:Wk4Xuz_TyxoJ:scholar.google.com/&scioq=author:%22modesta+medard%22&hl=en&as_sdt=2007"
15,"M Medard","Women's strategies in the globalized Lake Victoria fisheries",2005,"Changing tides: Gender, fisheries and globalization, B …","","","https://scholar.google.com/scholar?cites=16748564593861085234&as_sdt=2005&sciodt=2007&hl=en",19,"2021-11-12 06:54:46","CITATION","","","",,,,,15,0.94,15,1,16,"","","https://scholar.google.com/scholar?q=related:MkjGqsLabugJ:scholar.google.com/&scioq=author:%22modesta+medard%22&hl=en&as_sdt=2007"
0,"J Mbuga, A Getabu, AA Asila, M Medard, R Abila","Socio-economics of the Lake Victoria Fisheries Trawling in Lake Victoria: Its History, Status and Effects.",1998,"","aquadocs.org","https://aquadocs.org/handle/1834/7869","",20,"2021-11-12 06:54:46","","","","",,,,,0,0.00,0,5,23,"Trawling is carried out on Lake Victoria both for research and commercial purposes. Commercial trawling on the Kenyan side of the lake began in the 1960s, mainly to harvest …","https://aquadocs.org/bitstream/handle/1834/7869/ktf0199.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:YiVQZB1w6xUJ:scholar.google.com/&scioq=author:%22modesta+medard%22&hl=en&as_sdt=2007"
0,"AS Downing, EH van Nes, I Cornelissen…","Synthesis Part One",,"Seeing the water for the …","edepot.wur.nl","https://edepot.wur.nl/233508#page=105","",21,"2021-11-12 06:54:46","PDF","","","",,,,,0,0.00,0,4,,"Summary Lake Victoria, in East Africa, provides resources and services to millions of lakeshore inhabitants. The dynamics of these resources and services are variable, complex …","https://edepot.wur.nl/233508#page=105",""
5,"DC Wilson, M Medard","The implications for fisheries management of the changing situation in Lake Victoria fishing communities",1999,"Journal of African Rural and Urban Studies","","","https://scholar.google.com/scholar?cites=15948534427988981046&as_sdt=2005&sciodt=2007&hl=en",22,"2021-11-12 06:54:46","CITATION","","","",,,,,5,0.23,3,2,22,"","","https://scholar.google.com/scholar?q=related:NvVeNJCTVN0J:scholar.google.com/&scioq=author:%22modesta+medard%22&hl=en&as_sdt=2007"
4,"M Medard","Harvesting and marketing of immature Nile Perch (Lates niloticus): A threat to the national food security and poverty alleviation initiatives-The case of Lake …",2000,"A paper presented at the National Workshop on …","","","https://scholar.google.com/scholar?cites=1332901221004058103&as_sdt=2005&sciodt=2007&hl=en",23,"2021-11-12 06:54:46","CITATION","","","",,,,,4,0.19,4,1,21,"","","https://scholar.google.com/scholar?q=related:952hNplqfxIJ:scholar.google.com/&scioq=author:%22modesta+medard%22&hl=en&as_sdt=2007"
4,"M Medard, K Geheb, E Mlahagwa, M Kabati, D Komba…","An assessment of the nutritional status of fishing and farming communities in Tanzania's Lake Victoria basin",2002,"Report of the LVFRP …","","","https://scholar.google.com/scholar?cites=18285423486163031808&as_sdt=2005&sciodt=2007&hl=en",24,"2021-11-12 06:54:46","CITATION","","","",,,,,4,0.21,1,6,19,"","","https://scholar.google.com/scholar?q=related:ABdVxMffwv0J:scholar.google.com/&scioq=author:%22modesta+medard%22&hl=en&as_sdt=2007"
2,"DC Wilson, M Medard","Country field report of the socio-economic research on Lake Victoria, Tanzania",1996,"Performed by Program on the Lakes of East Africa …","","","https://scholar.google.com/scholar?cites=188956996598902022&as_sdt=2005&sciodt=2007&hl=en",25,"2021-11-12 06:54:46","CITATION","","","",,,,,2,0.08,1,2,25,"","","https://scholar.google.com/scholar?q=related:Bi0aJGNPnwIJ:scholar.google.com/&scioq=author:%22modesta+medard%22&hl=en&as_sdt=2007"
0,"M Medard, H van Dijk, P Hebinck, R Mwaipopo…","The loss of inheritance",,"","","","",26,"2021-11-12 06:54:46","CITATION","","","",,,,,0,0.00,0,5,,"","",""
3,"MM Ntara","A social analysis of contested fishing practices in Lake Victoria",2015,"","search.proquest.com","https://search.proquest.com/openview/7478676cfb0d74225ff08fc01095b1ca/1?pq-origsite=gscholar&cbl=2026366&diss=y","https://scholar.google.com/scholar?cites=11879508354859588040&as_sdt=2005&sciodt=2007&hl=en",27,"2021-11-12 06:54:46","BOOK","","","",,,,,3,0.50,3,1,6,"The central argument of the thesis is that, the global market for exotic species, notably the Nile Perch (Lates niloticus), which were introduced to the Lake in the 1950s to more …","","https://scholar.google.com/scholar?q=related:yNmwjeh93KQJ:scholar.google.com/&scioq=author:%22modesta+medard%22&hl=en&as_sdt=2007"
