Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
4,"AS Mbonde, SM Limbu, AP Shoko…","Phytoplankton and food selectivity in Nile tilapia reared in earthen ponds under monoculture and polyculture with African Sharptooth catfish",2017,"Journal of Aquaculture …","researchgate.net","https://www.researchgate.net/profile/Samwel-Limbu/publication/317240586_PHYTOPLANKTON_AND_FOOD_SELECTIVITY_IN_NILE_TILAPIA_REARED_IN_EARTHEN_PONDS_UNDER_MONOCULTURE_AND_POLYCULTURE_WITH_AFRICAN_SHARPTOOTH_CATFISH/links/592e2c8a45851553b6533cb2/PHYTOPLANKTON-AND-FOOD-SELECTIVITY-IN-NILE-TILAPIA-REARED-IN-EARTHEN-PONDS-UNDER-MONOCULTURE-AND-POLYCULTURE-WITH-AFRICAN-SHARPTOOTH-CATFISH.pdf","https://scholar.google.com/scholar?cites=17316993119296530930&as_sdt=2005&sciodt=2007&hl=en",12,"2021-11-11 22:06:40","PDF","","","",,,,,4,1.00,1,4,4,"Phytoplankton availability is one of the most important biotic factors affecting the successful culture of Nile tilapia (Oreochromis niloticus, Linnaeus) in semi-intensive ponds. The present …","https://www.researchgate.net/profile/Samwel-Limbu/publication/317240586_PHYTOPLANKTON_AND_FOOD_SELECTIVITY_IN_NILE_TILAPIA_REARED_IN_EARTHEN_PONDS_UNDER_MONOCULTURE_AND_POLYCULTURE_WITH_AFRICAN_SHARPTOOTH_CATFISH/links/592e2c8a45851553b6533cb2/PHYTOPLANKTON-AND-FOOD-SELECTIVITY-IN-NILE-TILAPIA-REARED-IN-EARTHEN-PONDS-UNDER-MONOCULTURE-AND-POLYCULTURE-WITH-AFRICAN-SHARPTOOTH-CATFISH.pdf","https://scholar.google.com/scholar?q=related:8qmNHX5RUvAJ:scholar.google.com/&scioq=author:%22amon+shoko%22&hl=en&as_sdt=2007"
1,"AP van Duijn, PGM van der Heijden, B Bolman…","Review and analysis of small-scale aquaculture production in East Africa: Summary and Recommendations",2018,"","library.wur.nl","https://library.wur.nl/WebQuery/wurpubs/544843","https://scholar.google.com/scholar?cites=2676401241775356370&as_sdt=2005&sciodt=2007&hl=en",13,"2021-11-11 22:06:40","","","","",,,,,1,0.33,0,4,3,"The situation of small-scale aquaculture producers as well as support services in the four countries differs but most small-scale fish farmers in the region are confronted with a …","https://library.wur.nl/WebQuery/wurpubs/fulltext/467082","https://scholar.google.com/scholar?q=related:0jlvzL98JCUJ:scholar.google.com/&scioq=author:%22amon+shoko%22&hl=en&as_sdt=2007"
2,"AP Shoko","Aquaculture of nile tilapia (oreochromis niloticus linnaeus, 1758) with an assessment of its economic benefits in the lake Victoria basin, Tanzania",2013,"","University of Dar es Salaam","","https://scholar.google.com/scholar?cites=4372923726104172238&as_sdt=2005&sciodt=2007&hl=en",14,"2021-11-11 22:06:40","CITATION","","","",,,,,2,0.25,2,1,8,"","","https://scholar.google.com/scholar?q=related:zhZRzPW-rzwJ:scholar.google.com/&scioq=author:%22amon+shoko%22&hl=en&as_sdt=2007"
0,"M Mndeme, A Shoko, S Limbu, C Mwita","Genetic Diversity Among Tilapia Species Farmed at Chita in Kilombero, Morogoro Region, Tanzania",2020,"Tanzania Journal of Science","ajol.info","https://www.ajol.info/index.php/tjs/article/view/194814","",15,"2021-11-11 22:06:40","","","","",,,,,0,0.00,0,4,1,"The development of aquaculture industry in Tanzania cannot cope with the expected substantial increase in demand for fish and fish products due to several bottlenecks …","https://www.ajol.info/index.php/tjs/article/view/194814/184005","https://scholar.google.com/scholar?q=related:GiJFSqeZY2IJ:scholar.google.com/&scioq=author:%22amon+shoko%22&hl=en&as_sdt=2007"
0,"MG Mndeme, SM Limbu, AP Shoko, CJ Mwita","Genetic diversity among Tilapia species farmed at Chita in Kilombero, Morogoro Region, Tanzania. Tanzania Journal of Science, 46 (1): 31-41. http://196.44. 162.39 …",2020,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/20.500.11810/5614","",16,"2021-11-11 22:06:40","","","","",,,,,0,0.00,0,4,1,"The development of aquaculture industry in Tanzania cannot cope with the expected substantial increase in demand for fish and fish products due to several bottlenecks …","http://196.44.162.10:8080/xmlui/bitstream/handle/20.500.11810/5614/Genetic%20Diversity%20Among%20Tilapia%20Species%20Farmed%20at%20Chita%20in%20Kilombero%2C%20Morogoro%20Region%2C%20Tanzania.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:d23I3BVlxAkJ:scholar.google.com/&scioq=author:%22amon+shoko%22&hl=en&as_sdt=2007"
0,"HA Lamtane, EE Ulotu, B Sekadende…","The role of fish-poultry integration on fish growth performance, yields and economic benefits among smallholder farmers.",2019,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/20.500.11810/5244","",17,"2021-11-11 22:06:40","","","","",,,,,0,0.00,0,4,2,"Aquaculture practices from sub-Saharan Africa are characterised by low production, owing to improper technology. Production can be increased through integrating fish farming with …","http://196.44.162.10:8080/xmlui/bitstream/handle/20.500.11810/5244/The%20role%20of%20fish-poultry%20integration%20on%20fish%20growth%20.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:bG1yaNn2pBwJ:scholar.google.com/&scioq=author:%22amon+shoko%22&hl=en&as_sdt=2007"
1,"AP Shoko","The effects of different diets and stocking density on the growth performance of abeochromis variabilis (Boulenger, 1906) under aquaculture conditions.",2002,"","University of Dar es Salaam","","https://scholar.google.com/scholar?cites=5769514736151526051&as_sdt=2005&sciodt=2007&hl=en",18,"2021-11-11 22:06:40","CITATION","","","",,,,,1,0.05,1,1,19,"","","https://scholar.google.com/scholar?q=related:o3qxlhVvEVAJ:scholar.google.com/&scioq=author:%22amon+shoko%22&hl=en&as_sdt=2007"
0,"AP Shoko, SM Limbu, HA Lamtane…","The role of fish-poultry integration on fish growth performance, yields and economic benefits among smallholder farmers.",,"repository.costech.or.tz","","http://repository.costech.or.tz/handle/20.500.11810/5244","",19,"2021-11-11 22:06:40","","","","",,,,,0,0.00,0,4,,"Aquaculture practices from sub-Saharan Africa are characterised by low production, owing to improper technology. Production can be increased through integrating fish farming with …","",""
0,"AP Shoko, SM Limbu, HDJ Mrosso, AF Mkenda…","Effect of stocking density on growth, production and economic benefits of Nile tilapia (Oreochromis niloticus) and African sharptooth catfish (Clarias gariepinus) in …",,"repository.costech.or.tz","","http://repository.costech.or.tz/handle/123456789/10036","",20,"2021-11-11 22:06:40","","","","",,,,,0,0.00,0,5,,"On-farm fish production experiments were conducted for 240 days to investigate the effect of stocking density on growth, yield and economic benefits of Nile tilapia (Oreochromis …","",""
0,"SM Limbu, AP Shoko, HDJ Mrosso, YD Mgaya…","Effect of stocking density on growth, production and economic benefits of Nile tilapia (Oreochromis niloticus) and African sharptooth catfish (Clarias gariepinus) in …",2014,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/123456789/520","",21,"2021-11-11 22:06:40","","","","",,,,,0,0.00,0,5,7,"On-farm fish production experiments were conducted for 240 days to investigate the effect of stocking density on growth, yield and economic benefits of Nile tilapia (Oreochromis …","",""
0,"D Mgaya, Y Mgaya, A Shoko, S Limbu","A comparison of diurnal dynamics of water quality parameters in Nile tilapia (Oreochromis niloticus, Linnaeus, 1...",2014,"","academia.edu","https://www.academia.edu/download/35133884/Diurnal_dynamics_of_water_quality_in_fish_earthern_ponds.pdf","",22,"2021-11-11 22:06:40","PDF","","","",,,,,0,0.00,0,4,7,"The overall performance of an aquaculture system is partly determined by its water quality parameters. Poor water quality stresses and adversely affects fish growth causing low …","https://www.academia.edu/download/35133884/Diurnal_dynamics_of_water_quality_in_fish_earthern_ponds.pdf","https://scholar.google.com/scholar?q=related:Zg1AoJBiqZoJ:scholar.google.com/&scioq=author:%22amon+shoko%22&hl=en&as_sdt=2007"
2,"PGM van der Heijden, AP Shoko","Review and analysis of small-scale aquaculture production in East Africa",2018,"","Wageningen Centre for …","","https://scholar.google.com/scholar?cites=8187282889051468767&as_sdt=2005&sciodt=2007&hl=en",23,"2021-11-11 22:06:40","CITATION","","","",,,,,2,0.67,1,2,3,"","","https://scholar.google.com/scholar?q=related:3_OL1WgSn3EJ:scholar.google.com/&scioq=author:%22amon+shoko%22&hl=en&as_sdt=2007"
0,"AP Shoko, BR Komugisha","REPORT ON ASSESSMENT OF THE CONDITIONS FOR GENETIC IMPROVEMENT IN EAST AFRICA: GENETIC PERFORMANCE, ORGANIZATIONAL …",,"","","","",24,"2021-11-11 22:06:40","CITATION","","","",,,,,0,0.00,0,2,,"","","https://scholar.google.com/scholar?q=related:hKVbGI_OpC8J:scholar.google.com/&scioq=author:%22amon+shoko%22&hl=en&as_sdt=2007"
0,"AP Shoko, EE Ulotu, SD Shayo, MO Silas, S Chimatiro…","A VALUE CHAIN ANALYSIS OF AQUACULTURE INDUSTRY IN TANZANIA",,"","","","",25,"2021-11-11 22:06:40","CITATION","","","",,,,,0,0.00,0,6,,"","","https://scholar.google.com/scholar?q=related:41SDHEtGjzMJ:scholar.google.com/&scioq=author:%22amon+shoko%22&hl=en&as_sdt=2007"
