Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"JS Sululu, SGM Ndaro, SJ Kangwe","The food and feeding habits of the Delagoa threadfin bream, Nemipterus bipunctatus (Valenciennes, 1830), from the coastal waters around Dar es Salaam, Tanzania",2017,"Western Indian Ocean Journal of …","ajol.info","https://www.ajol.info/index.php/wiojms/article/view/155193","https://scholar.google.com/scholar?cites=7613279150115273752&as_sdt=2005&sciodt=2007&hl=en",11,"2021-11-12 06:36:41","","","","",,,,,3,0.75,1,3,4,"Nemipterus bipunctatus is among the Nemipterids that support artisanal fisheries throughout most of the Western Indian Ocean (WIO) region. Despite its economic importance …","https://www.ajol.info/index.php/wiojms/article/view/155193/153689","https://scholar.google.com/scholar?q=related:GDyC1gzNp2kJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
1,"E Olafsson, SGM Ndaro","Impact of the mangrove crabs Uca annulipes and Dotilla fenestrata on meiobenthos",1998,"Oceanographic Literature Review","infona.pl","https://www.infona.pl/resource/bwmeta1.element.elsevier-a321c5e6-2b81-386e-b428-fc06223f3ee0","https://scholar.google.com/scholar?cites=12719140346894771236&as_sdt=2005&sciodt=2007&hl=en",12,"2021-11-12 06:36:41","","","","",,,,,1,0.04,1,2,23,"To assess the effects of 2 mangrove crabs on benthic meiofauna a laboratory experiment was performed in Zanzibar, eastern Africa. The 2 ocypodidae crab species Uca annulipes …","","https://scholar.google.com/scholar?q=related:JGQAscF2g7AJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
1,"AP Shoko, FM Urasa, SGM Ndaro","THE EFFECT OF DIFFERENT DIETARY PROPORTIONS OF COTTON SEED CAKE AND SOYBEAN MEAL ON THE GROWTH PERFORMANCE OF TILAPIA …",2011,"Journal of Association of …","academia.edu","https://www.academia.edu/download/41383816/THE_EFFECT_OF_DIFFERENT_DIETARY_PROPORTI20160121-6996-7ggicm.pdf","https://scholar.google.com/scholar?cites=6250582404769897623&as_sdt=2005&sciodt=2007&hl=en",13,"2021-11-12 06:36:41","PDF","","","",,,,,1,0.10,0,3,10,"THE EFFECT OF DIFFERENT DIETARY PROPORTIONS OF COTTON SEED CAKE AND SOYBEAN MEAL ON THE GROWTH PERFORMANCE OF TILAPIA FRY, OREOC Page 1 Journal …","https://www.academia.edu/download/41383816/THE_EFFECT_OF_DIFFERENT_DIETARY_PROPORTI20160121-6996-7ggicm.pdf","https://scholar.google.com/scholar?q=related:l9ydg5SHvlYJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
1,"APA Shoko, FM Urasa, SGM Ndaro","The effects of different diets on the growth performance of Tilapia, Oreochromis variabilis (Boulenger, 1906) fry under aquaculture conditions",2005,"","repository.eac.int","http://repository.eac.int/handle/11671/813","https://scholar.google.com/scholar?cites=16272033471994279223&as_sdt=2005&sciodt=2007&hl=en",14,"2021-11-12 06:36:41","","","","",,,,,1,0.06,0,3,16,"The effects of different diets on the growth performance of Oreochromis variabilis (L.) fry (Osteichthyes: Cichlidae) were investigated in a hatchery. The diet trial experiment was …","http://repository.eac.int/bitstream/handle/11671/813/The%20effects%20of%20different%20diets%20on%20the%20growth%20performance%20of%20Tilapia%20oreochromis%20variabilis%20under%20aquaculture%20conditions.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:NzV81zrg0eEJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
1,"SGM Ndaro","Nearshore fish resources and fisheries around Kigoma, eastern coast of Lake Tanganyika",1992,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/20.500.11810/2162","https://scholar.google.com/scholar?cites=2451397006966430253&as_sdt=2005&sciodt=2007&hl=en",15,"2021-11-12 06:36:41","","","","",,,,,1,0.03,1,1,29,"The fish habitats along an inshore water stretch along the eastern/central coast of Lake Tanganyika are discussed and a quantitative analysis of the species composition …","http://196.44.162.10:8080/xmlui/bitstream/handle/20.500.11810/2162/Nearshore%20fish%20Resources%20and%20Fisheries%20around%20Kigoma%2C%20Eastern%20coast%20of%20Lake%20Tanganyika.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:LZqw-5YcBSIJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
1,"AJ Mmochi, MSP Mtolera, JP Shunula, SGM Ndaro","Anthropogenically induced changes in groundwater outflow and quality, and the fuctioning of Zanzibar nearshore ecosystems Part I",1998,"","aquadocs.org","https://aquadocs.org/handle/1834/8442","https://scholar.google.com/scholar?cites=16574442785769763842&as_sdt=2005&sciodt=2007&hl=en",16,"2021-11-12 06:36:41","","","","",,,,,1,0.04,0,4,23,"The objectives of this study were three fold named:(1) To study nutrient and pesticide quantities in sites receiving groundwater,(2) To find out the effect of groundwater on …","https://aquadocs.org/bitstream/handle/1834/8442/ktf00565.pdf?sequence=1","https://scholar.google.com/scholar?q=related:ArTXA-Y_BOYJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
10,"SGM Ndaro, E Olafsson","A note on the selection of meiobenthic prey by Gerres oyena in a tropical lagoon in eastern Africa",1995,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/20.500.11810/2168","https://scholar.google.com/scholar?cites=12799643112815493291&as_sdt=2005&sciodt=2007&hl=en",17,"2021-11-12 06:36:41","CITATION","","","",,,,,10,0.38,5,2,26,"A Note on the Selection of Meiobenthic Prey by Gerres Oyena in a Tropical Lagoon in Eastern Africa University of Dar es Salaam Research Repository A Note on the Selection of Meiobenthic …","","https://scholar.google.com/scholar?q=related:q4Akf5h3obEJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
0,"SGM NDARO","Lake Tanganyika",1992,"","pubs.iclarm.net","http://pubs.iclarm.net/Naga/na_2870.pdf","",18,"2021-11-12 06:36:41","PDF","","","",,,,,0,0.00,0,1,29,"The fish habitats along an inshore water stretch along the eastern] central coast of Lake Tanganyika are discussed and a quantitative analysis of the species composition …","http://pubs.iclarm.net/Naga/na_2870.pdf","https://scholar.google.com/scholar?q=related:O9qwV4MUM_4J:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
0,"E Olafsson, RW Johnstone, SGM Ndaro","Effects of intensive seaweed farming on the meiobenthos in a tropical lagoon",1996,"Oceanographic Literature …","infona.pl","https://www.infona.pl/resource/bwmeta1.element.elsevier-c18a8780-cd42-3e05-9168-3c3a1a560eb8","",19,"2021-11-12 06:36:41","","","","",,,,,0,0.00,0,3,25,"The culture of seaweed Eucheuma spinosum, is presently a large scale operation on Zanzibar. Two field studies conducted at different times showed that all major meiofaunal …","",""
0,"HGM De Troch, SGM Ndaro, MVA Vanreusel","COMMUNITY STRUCTURE AND MICROHABITAT PREFERENCES OF HARPACTICOID COPEPODS INA TROPICAL REEF LAGOON (ZANZIBAR, TANZANIA)",,"vliz.be","","http://www.vliz.be/imisdocs/publications/ocrd/131800.pdf","",20,"2021-11-12 06:36:41","","","","",,,,,0,0.00,0,3,,"The community structure, habitat preferences and biodiversity of the harpacticoid copepod fauna associated with different coral substrates in a tropical lagoon (Zanzibar, Tanzania) …","",""
0,"…, KL Riser, E Glafsson, RW Johnstone, SGM Ndaro…","magellanicus 151",1995,"Journal of Experimental …","","","",21,"2021-11-12 06:36:41","CITATION","","","",,,,,0,0.00,0,6,26,"","",""
0,"SGM Ndaro, S Sjoling, E Olafsson","Small-scale variation in major meiofaunal taxa and sediment chemistry in tropical sediments",1996,"Oceanographic Literature Review","infona.pl","https://www.infona.pl/resource/bwmeta1.element.elsevier-389788f1-945e-3057-9809-98445f72887b","",22,"2021-11-12 06:36:41","","","","",,,,,0,0.00,0,3,25,"Variations in sediment biochemistry and abundance of meiofauna were investigated in three tropical habitats: mangrove forest, intertidal lagoon, and subtidal reef area in eastern Africa …","",""
0,"SGM Ndaro, E Olafsson, RW Johnstone","Effects of Intensive Seaweed Farming on the Meiobenthos in a Tropical Lagoon",1995,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/20.500.11810/2157","",23,"2021-11-12 06:36:41","","","","",,,,,0,0.00,0,3,26,"Open water aquaculture of the seaweed Eucheuma spinosum, imported to Zanzibar from the Philippines in 1989, is presently a large scale operation on the island, with algal farms …","",""
0,"SGM Ndaro, E Olafsson","The Impact of the Mangrove Crabs Uca Annulipes and Dotilla Fenestrata on Meiobenthos",1997,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/20.500.11810/2169","",24,"2021-11-12 06:36:41","","","","",,,,,0,0.00,0,2,24,"To assess the effects of 2 mangrove crabs on benthic meiofauna a laboratory experiment was performed in Zanzibar, eastern Africa. The 2 ocypodidae crab species Uca annulipes …","http://196.44.162.10:8080/xmlui/bitstream/handle/20.500.11810/2169/The%20Impact%20of%20the%20Mangrove%20Crabs%20Uca%20Annulipes%20and%20Dotilla%20Fenestrata%20on%20Meiobenthos.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:kNF-PhTdcO0J:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
0,"SGM Ndaro, TM Kithakeni","Some Aspects of Sea Cucumber, Holothuria scabra (Jaeger, 1935), along the Coast of Dar es Salaam",2002,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/20.500.11810/2947","",25,"2021-11-12 06:36:41","","","","",,,,,0,0.00,0,2,19,"Some aspects of the biology of the sea cucumber Holothuria scabra Jaeger, 1935 were studied along the coast of Dar es Salaam. Samples of H. scabra were collected from …","http://196.44.162.10:8080/xmlui/bitstream/handle/20.500.11810/2947/Some%20aspects%20of%20sea%20cucumber%2C%20Holothuria%20scabra%20%28Jaeger%2C%201935%29%2C%20along%20the%20coast%20of%20Dar%20es%20Salaam.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:7JzoX46oPb8J:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
0,"SGM Ndaro, HA Lamtane, HB Pratap","Reproductive Biology of Gerres oyena (Pisces: Gerreidae) Along the Bagamoyo Coast, Tanzania",2008,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/20.500.11810/2167","",26,"2021-11-12 06:36:41","","","","",,,,,0,0.00,0,3,13,"The reproductive biology of Gerres oyena (Forskal, 1775)(Gerreidae) along the Bagamoyo coast was studied from January to December 1999 using samples from monthly commercial …","http://196.44.162.10:8080/xmlui/bitstream/handle/20.500.11810/2167/Reproductive%20Biology%20of%20Gerres%20oyena%20%28Pisces%2C%20Gerreidae%29%20Along%20the%20Bagamoyo%20Coast%2C%20Tanzania.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:wWIgaqe4M7cJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
0,"M De Troch, SGM Ndaro, A Muthumbi","The structuring role of microhabitat type in coral degradation zones: A case study with marine nematodes from Kenya...",2007,"Coral Reefs","academia.edu","https://www.academia.edu/download/50965021/The_structuring_role_of_microhabitat_typ20161219-24455-p3vd9u.pdf","",27,"2021-11-12 06:36:41","PDF","","","",,,,,0,0.00,0,3,14,"Nematode genus assemblages were identified from four locations in coral degradation zones (CDZs) along the African east coast: Watamu and Tiwi Beach (Kenya) and Matemwe …","https://www.academia.edu/download/50965021/The_structuring_role_of_microhabitat_typ20161219-24455-p3vd9u.pdf","https://scholar.google.com/scholar?q=related:J_Q_pOHYPMEJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
0,"…, A Muthumbi, A Vanreusel, M De Troch, SGM Ndaro…","The structuring role of microhabitat type in coral degradation zones: a case study with marine nematodes from Kenya and Zanzibar",2007,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/20.500.11810/2144","",28,"2021-11-12 06:36:41","","","","",,,,,0,0.00,0,6,14,"Nematode genus assemblages were identified from four locations in coral degradation zones (CDZs) along the African east coast: Watamu and Tiwi Beach (Kenya) and Matemwe …","http://196.44.162.10:8080/xmlui/bitstream/handle/20.500.11810/2144/The%20structuring%20role%20of%20microhabitat%20type%20in%20coral%20degradation%20zones%2C%20A%20case%20study%20with%20marine%20nematodes%20from%20Kenya%20and%20Zanzibar.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:v_7I2Y_puDYJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
0,"SGM Ndaro, M Callens, A Vanreusel, H Gheerardyn…","Harpacticoid copepod colonization of coral fragments in a tropical reef lagoon (Zanzibar, Tanzania)",2012,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/20.500.11810/2140","",29,"2021-11-12 06:36:41","","","","",,,,,0,0.00,0,5,9,"Colonization experiments were conducted in a tropical lagoon (Zanzibar Island, off the coast of Tanzania) to investigate thetemporal dynamics and mode of colonization of the …","http://196.44.162.10:8080/xmlui/bitstream/handle/20.500.11810/2140/Harpacticoid%20copepod%20colonization%20of%20coral%20fragments%20in%20a.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:VWP-2pBd6YMJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
8,"HH Nkotagu, SGM Ndaro","The Malagarasi Wetland Ecosystem: An Integratesd study",2004,"","repository.costech.or.tz","http://repository.costech.or.tz/handle/20.500.11810/2160","https://scholar.google.com/scholar?cites=6148991862557173422&as_sdt=2005&sciodt=2007&hl=en",30,"2021-11-12 06:36:41","CITATION","","","",,,,,8,0.47,4,2,17,"The Malagarasi Wetland Ecosystem: An Integratesd study COSTECH Integrated Repository The Malagarasi Wetland Ecosystem: An Integratesd study Login COSTECH Repository Home → …","","https://scholar.google.com/scholar?q=related:ruZ8LoWbVVUJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
4,"JDR Bayona, SGM Ndaro, BP Ngatunga","Industrial fisheries in the Tanzanian sector of Lake Tanganyika: a case of local over-fishing in Kigoma",1992,"TAFIRI Research Bulletin","","","https://scholar.google.com/scholar?cites=3157299226194924418&as_sdt=2005&sciodt=2007&hl=en",31,"2021-11-12 06:36:41","CITATION","","","",,,,,4,0.14,1,3,29,"","","https://scholar.google.com/scholar?q=related:gtP2Cuv60CsJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
4,"APA Shoko, FM Urasa, SGM Ndaro","Study on the effects of stocking densities on the growth performance of Oreochromis variabilis (Boul.) fry under aquaculture conditions",2001,"Proceedings of the LVEMP–Tanzania 2001 …","","","https://scholar.google.com/scholar?cites=17674663646833964411&as_sdt=2005&sciodt=2007&hl=en",32,"2021-11-12 06:36:41","CITATION","","","",,,,,4,0.20,1,3,20,"","","https://scholar.google.com/scholar?q=related:e3UMQvEESfUJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
4,"T Kithakeni, SGM Ndaro","Some aspects of sea cucumber",2002,"Holothuria scabra","","","https://scholar.google.com/scholar?cites=801255344015844395&as_sdt=2005&sciodt=2007&hl=en",33,"2021-11-12 06:36:41","CITATION","","","",,,,,4,0.21,2,2,19,"","","https://scholar.google.com/scholar?q=related:K6Ryen2hHgsJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
4,"HH Nkotagu, SGM Ndaro","The Malagarasi wetland ecosystems",2004,"University of Dar es Salaam Press, Dar es Salaam","","","https://scholar.google.com/scholar?cites=3886689009039004628&as_sdt=2005&sciodt=2007&hl=en",34,"2021-11-12 06:36:41","CITATION","","","",,,,,4,0.24,2,2,17,"","","https://scholar.google.com/scholar?q=related:1FMvqA9L8DUJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
3,"AJ Mmochi, MS Mtolera, JP Shunula, SGM Ndaro","The quality and effects of groundwater outflow on the nearshore biota in Zanzibar",1998,"Unbublished report. 18pp","","","https://scholar.google.com/scholar?cites=15681384738583481285&as_sdt=2005&sciodt=2007&hl=en",35,"2021-11-12 06:36:41","CITATION","","","",,,,,3,0.13,1,4,23,"","","https://scholar.google.com/scholar?q=related:xQuAEVZ4n9kJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
2,"SGM Ndaro, E O'lafsson","Spatial variability of meiobenthos and nematode assemblage structure in a tropical intertidal lagoon in Zanzibar, eastern Africa",1998,"","PhD thesis, University of Stockholm …","","https://scholar.google.com/scholar?cites=9272155534091826080&as_sdt=2005&sciodt=2007&hl=en",36,"2021-11-12 06:36:41","CITATION","","","",,,,,2,0.09,1,2,23,"","","https://scholar.google.com/scholar?q=related:oDO3D1VQrYAJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
2,"SGM Ndaro","Study of the inshore water cichlid fish potential of Lake Tanganyika around Kigoma, Tanzania",1990,"E C. Roest (edi-tor). Fisheries of the African Great …","","","https://scholar.google.com/scholar?cites=7422652344991420491&as_sdt=2005&sciodt=2007&hl=en",37,"2021-11-12 06:36:41","CITATION","","","",,,,,2,0.06,2,1,31,"","","https://scholar.google.com/scholar?q=related:SxBvGvuOAmcJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
2,"JF Machiwa, ANN Muzuka, AM Dubi, SGM Ndaro…","2003Sedimentation studies at the Simiyu River Mouth (Magu Bay, Speke Gulf) Lake Victoria, Tanzania",,"Lake Victoria Environmental …","","","https://scholar.google.com/scholar?cites=13263069379451783583&as_sdt=2005&sciodt=2007&hl=en",38,"2021-11-12 06:36:41","CITATION","","","",,,,,2,0.00,0,5,,"","","https://scholar.google.com/scholar?q=related:n4mVcVTjD7gJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
2,"SGM Ndaro","6lafsson, E. 1999 Soft-boltom faur. a with emphasis on n~ matode assemblage struclUre in a tropical intertidal lagoon in Zanzibar, eastern Africa: I. spatial …",,"Hydrobilogia","","","https://scholar.google.com/scholar?cites=12475588789667324141&as_sdt=2005&sciodt=2007&hl=en",39,"2021-11-12 06:36:41","CITATION","","","",,,,,2,0.00,2,1,,"","","https://scholar.google.com/scholar?q=related:7WD32-cxIq0J:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
3,"OA Amir, P Berggren, SGM Ndaro, NS Jiddawi","Feeding ecology of the Indo-Pacific bottlenose dolphin",2005,"Tursiops aduncus","","","https://scholar.google.com/scholar?cites=17907230248685800311&as_sdt=2005&sciodt=2007&hl=en",40,"2021-11-12 06:36:41","CITATION","","","",,,,,3,0.19,1,4,16,"","","https://scholar.google.com/scholar?q=related:dwsM3AhDg_gJ:scholar.google.com/&scioq=author:%22sgm+ndaro%22&hl=en&as_sdt=2007"
