Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
5,"H Mgana, BM Kraemer, CM O'Reilly, PA Staehr…","Adoption and consequences of new light-fishing technology (LEDs) on Lake Tanganyika, East Africa",2019,"Plos one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0216580","https://scholar.google.com/scholar?cites=2458717517016516815&as_sdt=2005&sciodt=2007&hl=en",11,"2021-11-08 08:56:12","HTML","","","",,,,,5,2.50,1,5,2,"Maintaining sustainable fisheries requires understanding the influence of technological advances on catch efficiency, as technological creep can ultimately contribute to increased …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0216580","https://scholar.google.com/scholar?q=related:z8jMDI4eHyIJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
20,"S Loiselle, A Cozar, E Adgo, T Ballatore, G Chavula…","Decadal trends and common dynamics of the bio-optical and thermal characteristics of the African Great Lakes",2014,"PloS one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0093656","https://scholar.google.com/scholar?cites=2741610641143800862&as_sdt=2005&sciodt=2007&hl=en",12,"2021-11-08 08:56:12","HTML","","","",,,,,20,2.86,3,6,7,"The Great Lakes of East Africa are among the world's most important freshwater ecosystems. Despite their importance in providing vital resources and ecosystem services, the impact of …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0093656","https://scholar.google.com/scholar?q=related:HqTOOVooDCYJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
7,"P Mziray, IA Kimirei, PA Staehr, CV Lugomela…","Seasonal patterns of thermal stratification and primary production in the northern parts of Lake Tanganyika",2018,"Journal of Great Lakes …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0380133018301552","https://scholar.google.com/scholar?cites=9546416762066764986&as_sdt=2005&sciodt=2007&hl=en",13,"2021-11-08 08:56:12","","","","",,,,,7,2.33,1,5,3,"Thermal stratification in meromictic Lake Tanganyika weakens during the cool, dry and windy season, allowing intrusions of deeper nutrient-rich waters into the upper mixed layer …","","https://scholar.google.com/scholar?q=related:ugTTTHeve4QJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
0,"BR Lugendo, IA Kimirei","Anthropogenic nitrogen pollution in mangrove ecosystems along Dar es Salaam and Bagamoyo coasts in Tanzania",2021,"Marine Pollution Bulletin","Elsevier","https://www.sciencedirect.com/science/article/pii/S0025326X21004495","",14,"2021-11-08 08:56:12","","","","",,,,,0,0.00,0,2,1,"Mangroves are among the most productive coastal ecosystems; however, they are prone to anthropogenic pollution due to their land-sea interface position. We used stable nitrogen …","","https://scholar.google.com/scholar?q=related:X7mH6gQML5gJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
0,"MM McGlue, KM Yeager, MJ Soreghan, M Behm…","Spatial variability in nearshore sediment pollution in Lake Tanganyika (East Africa) and implications for fisheries conservation",2021,"Anthropocene","Elsevier","https://www.sciencedirect.com/science/article/pii/S2213305421000047","",15,"2021-11-08 08:56:12","","","","",,,,,0,0.00,0,5,1,"Climate warming coupled with local disturbances within lakes is an accelerating global problem. This issue is acute at Lake Tanganyika (eastern Africa), where warming and …","","https://scholar.google.com/scholar?q=related:G76yOPhDAkgJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
2,"B Ehrenfels, M Bartosiewicz, AS Mbonde…","Thermocline depth and euphotic zone thickness regulate the abundance of diazotrophic cyanobacteria in Lake Tanganyika",2020,"Biogeosciences …","bg.copernicus.org","https://bg.copernicus.org/preprints/bg-2020-214/","https://scholar.google.com/scholar?cites=18445388914209073532&as_sdt=2005&sciodt=2007&hl=en",16,"2021-11-08 08:56:12","","","","",,,,,2,2.00,1,4,1,"In spite of the fact that cyanobacterial blooms are classically associated with high nutrient loadings, there is also abundant evidence revealing that nitrogen fixing cyanobacteria …","https://bg.copernicus.org/preprints/bg-2020-214/bg-2020-214.pdf","https://scholar.google.com/scholar?q=related:fClcV30v-_8J:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
1,"J Zhang, S Shuang Chen, Q Gao, Q Shen, IA Kimirei…","Morphological Characteristics of Informal Settlements and Strategic Suggestions for Urban Sustainable Development in Tanzania: Dar es Salaam, Mwanza, and …",2020,"Sustainability","mdpi.com","https://www.mdpi.com/710028","https://scholar.google.com/scholar?cites=6366130222574124949&as_sdt=2005&sciodt=2007&hl=en",17,"2021-11-08 08:56:12","","","","",,,,,1,1.00,0,6,1,"Rapid urbanization in developing countries has been accompanied by the spread of informal settlements, which is particularly prominent in sub-Saharan Africa. These …","https://www.mdpi.com/2071-1050/12/9/3807/htm","https://scholar.google.com/scholar?q=related:lb9oTrUJWVgJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
6,"Q Gao, S Chen, IA Kimirei, L Zhang, H Mgana…","Wet deposition of atmospheric nitrogen contributes to nitrogen loading in the surface waters of Lake Tanganyika, East Africa: a case study of the Kigoma region",2018,"… Science and Pollution …","Springer","https://link.springer.com/article/10.1007/s11356-018-1389-4","https://scholar.google.com/scholar?cites=7185434536883274681&as_sdt=2005&sciodt=2007&hl=en",18,"2021-11-08 08:56:12","","10.1007/s11356-018-1389-4","","",,,,,6,2.00,1,6,3,"Abstract Lake Tanganyika, an African Great Lake, is a complex tropical ecosystem that has been subjected to extreme climate-related changes in the last century, including seasonal …","","https://scholar.google.com/scholar?q=related:uUPAJ6TKt2MJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
9,"M Semba, I Kimirei, M Kyewalyanga, N Peter…","The decline in phytoplankton biomass and prawn catches in the Rufiji-Mafia Channel, Tanzania",2016,"Western Indian Ocean …","ajol.info","https://www.ajol.info/index.php/wiojms/article/view/138510","https://scholar.google.com/scholar?cites=3480407431686863745&as_sdt=2005&sciodt=2007&hl=en",19,"2021-11-08 08:56:12","","","","",,,,,9,1.80,2,5,5,"The world's oceans have seen significant declines in phytoplankton-the primary food source in the marine environment. This decline in primary producers is likely to impact the food …","https://www.ajol.info/index.php/wiojms/article/view/138510/139189","https://scholar.google.com/scholar?q=related:gTtTfx7kTDAJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
4,"PQ Tran, SC Bachand, PB McIntyre, BM Kraemer…","Depth-discrete metagenomics reveals the roles of microbes in biogeochemical cycling in the tropical freshwater Lake Tanganyika",2021,"The ISME …","nature.com","https://www.nature.com/articles/s41396-021-00898-x","https://scholar.google.com/scholar?cites=13114863438867054102&as_sdt=2005&sciodt=2007&hl=en",20,"2021-11-08 08:56:12","HTML","","","",,,,,4,4.00,1,5,1,"Lake Tanganyika (LT) is the largest tropical freshwater lake, and the largest body of anoxic freshwater on Earth's surface. LT's mixed oxygenated surface waters float atop a …","https://www.nature.com/articles/s41396-021-00898-x","https://scholar.google.com/scholar?q=related:Fr5t589aAbYJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
3,"A Maasri, S Jähnig, M Adamescu, R Adrian…","A Global Agenda for Advancing Freshwater Biodiversity Research",2021,"Authorea …","authorea.com","https://www.authorea.com/doi/full/10.22541/au.161640764.49902060","https://scholar.google.com/scholar?cites=16511562874559941833&as_sdt=2005&sciodt=2007&hl=en",21,"2021-11-08 08:56:12","","10.22541/au.161640764.49902060","","",,,,,3,3.00,1,5,1,"Freshwater biodiversity is declining dramatically, and the current biodiversity crisis requires defining bold goals and mobilizing substantial resources to meet the challenges. While the …","https://www.authorea.com/doi/pdf/10.22541/au.161640764.49902060","https://scholar.google.com/scholar?q=related:yUys0PPaJOUJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
1,"L Vezzulli, C Oliveri, A Borello, L Gregory…","Aquatic reservoir of Vibrio cholerae in an African Great Lake assessed by large scale plankton sampling and ultrasensitive molecular methods",2021,"ISME …","nature.com","https://www.nature.com/articles/s43705-021-00023-1","https://scholar.google.com/scholar?cites=15651062015855484746&as_sdt=2005&sciodt=2007&hl=en",22,"2021-11-08 08:56:12","HTML","","","",,,,,1,1.00,0,5,1,"The significance of large tropical lakes as environmental reservoirs of Vibrio cholerae in cholera endemic countries has yet to be established. By combining large scale plankton …","https://www.nature.com/articles/s43705-021-00023-1","https://scholar.google.com/scholar?q=related:St-sBPu9M9kJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
3,"EK Ryan, MJ Soreghan, MM McGlue, JA Todd…","Paleoenvironmental implications of time-averaging and taphonomic variation of shell beds in Lake Tanganyika, Africa",2020,"…","pubs.geoscienceworld.org","https://pubs.geoscienceworld.org/sepm/palaios/article-abstract/35/2/49/580947","https://scholar.google.com/scholar?cites=17354670864339049648&as_sdt=2005&sciodt=2007&hl=en",23,"2021-11-08 08:56:12","","","","",,,,,3,3.00,1,5,1,"The lake bottom along structural platforms in Lake Tanganyika, Africa, is carpeted with numerous large shell beds, known to be of late Holocene age, but of uncertain assemblage …","https://www.researchgate.net/profile/Jonathan_Todd3/amp","https://scholar.google.com/scholar?q=related:sBzAvjMt2PAJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
3,"PQ Tran, PB McIntyre, BM Kraemer, Y Vadeboncoeur…","Depth-discrete eco-genomics of Lake Tanganyika reveals roles of diverse microbes, including candidate phyla, in tropical freshwater nutrient cycling",2019,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/834861v1.full-text","https://scholar.google.com/scholar?cites=15738965071918786564&as_sdt=2005&sciodt=2007&hl=en",24,"2021-11-08 08:56:12","HTML","10.1101/834861v1.full-text","","",,,,,3,1.50,1,5,2,"Lake Tanganyika, the largest tropical freshwater lake and the second largest by volume on Earth is characterized by strong oxygen and redox gradients. In spite of the majority of its …","https://www.biorxiv.org/content/10.1101/834861v1.full-text","https://scholar.google.com/scholar?q=related:BOj_I1gJbNoJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
0,"TM Kamulali, MM McGlue, JR Stone, IA Kimirei…","Paleoecological analysis of Holocene sediment cores from the southern basin of Lake Tanganyika: implications for the future of the fishery in one of Africa's largest …",2021,"Journal of …","Springer","https://link.springer.com/article/10.1007/s10933-021-00219-4","",25,"2021-11-08 08:56:12","","10.1007/s10933-021-00219-4","","",,,,,0,0.00,0,5,1,"Extensive research has been conducted at Lake Tanganyika to understand its vulnerability to a warming climate and fishing pressure. However, much of this work has been restricted …","",""
0,"AP Shoko, IA Kimirei, BC Sekadende…","Online course in conjunction with face-to-face workshops to improve writing skills leading towards more publications in peer reviewed journals",2021,"European Science …","ese.arphahub.com","https://ese.arphahub.com/article/54417/download/pdf/","",26,"2021-11-08 08:56:12","PDF","","","",,,,,0,0.00,0,4,1,"Background: Researchers in the developing countries often have inadequate scientific writing skills to publish their research in international peer reviewed journals. Objectives: To …","https://ese.arphahub.com/article/54417/download/pdf/","https://scholar.google.com/scholar?q=related:XGpgt_JkOtUJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
1,"M Ndebele-Murisa, IA Kimirei, CP Mubaya, T Bere","Ecological Changes in the Zambezi River Basin",2021,"","researchgate.net","https://www.researchgate.net/profile/Mzime-Ndebele-Murisa/publication/345197314_Historical_and_Future_Climate_Scenarios_of_the_Zambezi_River_Basin/links/5fa38f4792851cc28695f03d/Historical-and-Future-Climate-Scenarios-of-the-Zambezi-River-Basin.pdf","https://scholar.google.com/scholar?cites=13334419749501420035&as_sdt=2005&sciodt=2007&hl=en",27,"2021-11-08 08:56:12","BOOK","","","",,,,,1,1.00,0,4,1,"The Council for the Development of Social Science Research in Africa (CODESRIA) is an independent organisation whose principal objectives are to facilitate research, promote …","https://www.researchgate.net/profile/Mzime-Ndebele-Murisa/publication/345197314_Historical_and_Future_Climate_Scenarios_of_the_Zambezi_River_Basin/links/5fa38f4792851cc28695f03d/Historical-and-Future-Climate-Scenarios-of-the-Zambezi-River-Basin.pdf","https://scholar.google.com/scholar?q=related:A0L8Bh1gDbkJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
1,"Q Shen, L Zhang, IA Kimirei, Z Wang, Q Gao…","Vertical physicochemical parameter distributions and health risk assessment for trace metals in water columns in eastern Lake Tanganyika, Tanzania",2019,"Journal of Oceanology …","Springer","https://link.springer.com/article/10.1007/s00343-019-7351-6","https://scholar.google.com/scholar?cites=13388773564087005674&as_sdt=2005&sciodt=2007&hl=en",28,"2021-11-08 08:56:12","","10.1007/s00343-019-7351-6","","",,,,,1,0.50,0,6,2,"The vertical distributions of trace metals and physicochemical parameters in water columns in Kigoma Bay and Kungwe Bay in eastern Lake Tanganyika, Tanzania, were studied. The …","https://www.researchgate.net/profile/Lu-Zhang-212/publication/329043080_Vertical_physicochemical_parameter_distributions_and_health_risk_assessment_for_trace_metals_in_water_columns_in_eastern_Lake_Tanganyika_Tanzania/links/60e519cfa6fdcc3486417c17/Vertical-physicochemical-parameter-distributions-and-health-risk-assessment-for-trace-metals-in-water-columns-in-eastern-Lake-Tanganyika-Tanzania.pdf","https://scholar.google.com/scholar?q=related:6vGLqZ56zrkJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
0,"JA Rick, J Junker, IA Kimirei, EA Sweke, JB Mosille…","The genetic population structure of Lake Tanganyika's Lates species flock, an endemic radiation of pelagic top predators",2021,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/2021.04.23.441176v2.abstract","",29,"2021-11-08 08:56:12","","10.1101/2021.04.23.441176v2.abstract","","",,,,,0,0.00,0,6,1,"Life history traits are important factors in shaping gene flow within species, and these traits can thus be determinants of whether a species exhibits genetic homogeneity across its …","https://www.biorxiv.org/content/biorxiv/early/2021/04/24/2021.04.23.441176.full.pdf","https://scholar.google.com/scholar?q=related:uTWZGwWlw4cJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
0,"J Junker, JA Rick, PB McIntyre, I Kimirei, EA Sweke…","Structural genomic variation leads to unexpected genetic differentiation in Lake Tanganyika's sardines",2020,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/800904v3.abstract","",30,"2021-11-08 08:56:12","","10.1101/800904v3.abstract","","",,,,,0,0.00,0,6,1,"Identifying patterns in genetic structure and the genetic basis of ecological adaptation is a core goal of evolutionary biology and can inform the management and conservation of …","https://www.biorxiv.org/content/biorxiv/early/2020/05/07/800904.full.pdf","https://scholar.google.com/scholar?q=related:X96Zc7FavlMJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
0,"B Ehrenfels, J Junker, D Namutebi, CM Callbeck…","Isotopic signatures induced by upwelling tag regional fish populations in Lake Tanganyika",2021,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/2021.10.05.463178.abstract","",31,"2021-11-08 08:56:12","","10.1101/2021.10.05.463178.abstract","","",,,,,0,0.00,0,5,1,"Lake Tanganyika9s pelagic fish sustain the second largest inland fishery in Africa and are under pressure from heavy fishing and global warming related increases in stratification …","https://www.biorxiv.org/content/biorxiv/early/2021/10/06/2021.10.05.463178.full.pdf",""
0,"J Junker, JA Rick, PB McIntyre, I Kimirei, EA Sweke…","Structural genomic variation leads to unexpected genetic differentiation in Lake Tanganyika's sardines",2020,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/800904.abstract","",32,"2021-11-08 08:56:12","","10.1101/800904.abstract","","",,,,,0,0.00,0,6,1,"Identifying patterns in genetic structure and the genetic basis of ecological adaptation is a core goal of evolutionary biology and can inform the management and conservation of …","https://www.biorxiv.org/content/10.1101/800904.full.pdf","https://scholar.google.com/scholar?q=related:k8MkDJwhiGgJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
1,"I Kimirei","Variability in pelagic fish catches and the physic-chemical parameters in Kigoma area, lake Tanganyika, Tanzania.",2005,"","University of Dar es Salaam","","https://scholar.google.com/scholar?cites=13496617784907151347&as_sdt=2005&sciodt=2007&hl=en",33,"2021-11-08 08:56:12","CITATION","","","",,,,,1,0.06,1,1,16,"","","https://scholar.google.com/scholar?q=related:8zecAl6eTbsJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
0,"LT Kaaya, T Bere, T Mangadze, IA Kimirei…","River Health Assessment in East and Southern Africa",,"Ecological Changes in …","researchgate.net","https://www.researchgate.net/profile/Mzime-Ndebele-Murisa/publication/345224108_River_Health_Assessment_in_East_and_Southern_Africa/links/5fa3929ea6fdcc06241507a4/River-Health-Assessment-in-East-and-Southern-Africa.pdf","",34,"2021-11-08 08:56:12","PDF","","","",,,,,0,0.00,0,5,,"Rivers provide a range of critical life-support goods and services to both ecosystems and human communities. Healthy rivers are fundamental components of biogeochemical cycles …","https://www.researchgate.net/profile/Mzime-Ndebele-Murisa/publication/345224108_River_Health_Assessment_in_East_and_Southern_Africa/links/5fa3929ea6fdcc06241507a4/River-Health-Assessment-in-East-and-Southern-Africa.pdf","https://scholar.google.com/scholar?q=related:mpt08vYm1M4J:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
0,"M Semba, M Ndebele-Murisa, CP Mubaya…","Historical and Future Climate Scenarios of the Zambezi River Basin",,"Ecological Changes in …","researchgate.net","https://www.researchgate.net/profile/Mzime-Ndebele-Murisa/publication/345198542_Ecological_Changes_in_the_Zambezi_River_Basin/links/5fa38f9092851cc28695f054/Ecological-Changes-in-the-Zambezi-River-Basin.pdf#page=141","",35,"2021-11-08 08:56:12","PDF","","","",,,,,0,0.00,0,4,,"Africa faces a plethora of challenges and chief among these is a change in the climate (Zakaria and Maharjan 2014) which is one of the key factors affecting the ecology and …","https://www.researchgate.net/profile/Mzime-Ndebele-Murisa/publication/345198542_Ecological_Changes_in_the_Zambezi_River_Basin/links/5fa38f9092851cc28695f054/Ecological-Changes-in-the-Zambezi-River-Basin.pdf#page=141","https://scholar.google.com/scholar?q=related:768Xz15Tk_4J:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
0,"M Ndebele-Murisa, IA Kimirei, CP Mubaya…","A Review of the Comparative Research Method",,"Ecological Changes in …","researchgate.net","https://www.researchgate.net/profile/Mzime-Ndebele-Murisa/publication/345197314_Historical_and_Future_Climate_Scenarios_of_the_Zambezi_River_Basin/links/5fa38f4792851cc28695f03d/Historical-and-Future-Climate-Scenarios-of-the-Zambezi-River-Basin.pdf#page=41","",36,"2021-11-08 08:56:12","PDF","","","",,,,,0,0.00,0,4,,"The Zambezi River receives its waters from eight countries, namely Angola (18.3 per cent), Botswana (2.8 per cent), Malawi (7.7 per cent), Mozambique (11.4 per cent), Namibia (1.2 …","https://www.researchgate.net/profile/Mzime-Ndebele-Murisa/publication/345197314_Historical_and_Future_Climate_Scenarios_of_the_Zambezi_River_Basin/links/5fa38f4792851cc28695f03d/Historical-and-Future-Climate-Scenarios-of-the-Zambezi-River-Basin.pdf#page=41","https://scholar.google.com/scholar?q=related:dqweHhtbKBkJ:scholar.google.com/&scioq=author:%22ismael+kimirei%22&hl=en&as_sdt=2007"
