Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
18,"FN Moser, JC van Rijssel, S Mwaiko…","The onset of ecological diversification 50 years after colonization of a crater lake by haplochromine cichlid fishes",2018,"… of the Royal …","royalsocietypublishing.org","https://royalsocietypublishing.org/doi/abs/10.1098/rspb.2018.0171","https://scholar.google.com/scholar?cites=1603086147941600662&as_sdt=2005&sciodt=2007&hl=en",11,"2021-11-12 06:35:27","","10.1098/rspb.2018.0171","","",,,,,18,6.00,5,4,3,"Adaptive radiation research typically relies on the study of evolution in retrospective, leaving the predictive value of the concept hard to evaluate. Several radiations, including the cichlid …","https://royalsocietypublishing.org/doi/pdf/10.1098/rspb.2018.0171","https://scholar.google.com/scholar?q=related:lo1oqFtOPxYJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
30,"M Nikaido, T Sasaki, JJ Emerson…","Genetically distinct coelacanth population off the northern Tanzanian coast",2011,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/108/44/18009/","https://scholar.google.com/scholar?cites=16907955909713357321&as_sdt=2005&sciodt=2007&hl=en",12,"2021-11-12 06:35:27","HTML","","","",,,,,30,3.00,8,4,10,"Since the sensational discovery of a living coelacanth off the east coast of South Africa, the geographic distribution of viable coelacanth populations has been a subject of debate. In the …","https://www.pnas.org/content/108/44/18009/","https://scholar.google.com/scholar?q=related:CWpuVFEgpeoJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
23,"KP Lampert, H Fricke, K Hissmann, J Schauer…","Population divergence in East African coelacanths",2012,"Current Biology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0960982212004733","https://scholar.google.com/scholar?cites=9617112143583007108&as_sdt=2005&sciodt=2007&hl=en",13,"2021-11-12 06:35:27","HTML","","","",,,,,23,2.56,5,5,9,"The coelacanth, Latimeria chalumnae, occurs at the Eastern coast of Africa from South Africa up to Kenya. It is often referred to as a living fossil mainly because of its nearly unchanged …","https://www.sciencedirect.com/science/article/pii/S0960982212004733","https://scholar.google.com/scholar?q=related:hFFce4rYdoUJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
17,"MJ Genner, BP Ngatunga, S Mzighani…","Geographical ancestry of Lake Malawi's cichlid fish diversity",2015,"Biology …","royalsocietypublishing.org","https://royalsocietypublishing.org/doi/abs/10.1098/rsbl.2015.0232","https://scholar.google.com/scholar?cites=10334631450168344684&as_sdt=2005&sciodt=2007&hl=en",14,"2021-11-12 06:35:27","","10.1098/rsbl.2015.0232","","",,,,,17,2.83,4,4,6,"The Lake Malawi haplochromine cichlid flock is one of the largest vertebrate adaptive radiations. The geographical source of the radiation has been assumed to be rivers to the …","https://royalsocietypublishing.org/doi/pdf/10.1098/rsbl.2015.0232","https://scholar.google.com/scholar?q=related:bEDdd4z8a48J:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
9,"FN Moser, JC van Rijssel, B Ngatunga, S Mwaiko…","The origin and future of an endangered crater lake endemic; phylogeography and ecology of Oreochromis hunteri and its invasive relatives",2019,"Hydrobiologia","Springer","https://link.springer.com/article/10.1007/s10750-018-3780-z","https://scholar.google.com/scholar?cites=8020528635138256266&as_sdt=2005&sciodt=2007&hl=en",15,"2021-11-12 06:35:27","","10.1007/s10750-018-3780-z","","",,,,,9,4.50,2,5,2,"Cichlids of the genus Oreochromis (“Tilapias”) are intensively used in aquaculture around the world. In many cases, when “Tilapia” were introduced for economic reasons to …","https://boris.unibe.ch/120465/7/Moser%20et%20al.%202018%20Hydrobiologia%20Lake%20Chala_accepted%20version.pdf","https://scholar.google.com/scholar?q=related:iq1DkEykTm8J:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
20,"B Benno, E Verheij, J Stapley, C Rumisha…","Coelacanth (Latimeria chalumnae Smith, 1939) discoveries and conservation in Tanzania : coelacanth research",2006,"South African Journal …","journals.co.za","https://journals.co.za/doi/abs/10.10520/EJC96594","https://scholar.google.com/scholar?cites=12459221685909661573&as_sdt=2005&sciodt=2007&hl=en",16,"2021-11-12 06:35:27","","10.10520/EJC96594","","",,,,,20,1.33,4,5,15,"Prior to September 2003, coelacanths had not been officially recorded from waters off Tanzania. A sudden spate of coelacanth catches has resulted in 21 confirmed and several …","https://journals.co.za/doi/pdf/10.10520/EJC96594","https://scholar.google.com/scholar?q=related:hSd9jhwM6KwJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
22,"SI Mzighani, M Nikaido, M Takeda, O Seehausen…","Genetic variation and demographic history of the Haplochromis laparogramma group of Lake Victoria—an analysis based on SINEs and mitochondrial DNA",2010,"Gene","Elsevier","https://www.sciencedirect.com/science/article/pii/S0378111909005204","https://scholar.google.com/scholar?cites=6291031245926104731&as_sdt=2005&sciodt=2007&hl=en",17,"2021-11-12 06:35:27","","","","",,,,,22,2.00,4,5,11,"More than 500 endemic haplochromine cichlid species inhabit Lake Victoria. This striking species diversity is a classical example of recent explosive adaptive radiation thought to …","https://www.academia.edu/download/48961696/Genetic_variation_and_demographic_histor20160919-18219-1jsnaob.pdf","https://scholar.google.com/scholar?q=related:m_5OPJY7TlcJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
1,"G Vernaz, AG Hudson, ME Santos, B Fischer…","Epigenetic divergence during early stages of speciation in an African crater lake cichlid fish",2021,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/2021.07.30.435319.abstract","https://scholar.google.com/scholar?cites=5255000569489360404&as_sdt=2005&sciodt=2007&hl=en",18,"2021-11-12 06:35:27","","10.1101/2021.07.30.435319.abstract","","",,,,,1,1.00,0,5,1,"Epigenetic variation can alter transcription and promote phenotypic divergence between populations facing different environmental challenges. Here we assess the epigenetic basis …","https://www.biorxiv.org/content/biorxiv/early/2021/07/30/2021.07.30.435319.full.pdf",""
11,"K Higasa, M Nikaido, TL Saito, J Yoshimura, Y Suzuki…","Extremely slow rate of evolution in the HOX cluster revealed by comparison between Tanzanian and Indonesian coelacanths",2012,"Gene","Elsevier","https://www.sciencedirect.com/science/article/pii/S0378111912006531","https://scholar.google.com/scholar?cites=7199707966558966363&as_sdt=2005&sciodt=2007&hl=en",19,"2021-11-12 06:35:27","","","","",,,,,11,1.22,2,6,9,"Coelacanths are known as “living fossils” because their morphology has changed very little from that in the fossil record. To elucidate why coelacanths have evolved so slowly is thus of …","","https://scholar.google.com/scholar?q=related:WxJM-T-A6mMJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
2,"A Shechonge, BP Ngatunga, R Tamatamah…","Population genetic evidence for a unique resource of Nile tilapia in Lake Tanganyika, East Africa",2019,"… Biology of Fishes","Springer","https://link.springer.com/article/10.1007/s10641-019-00895-2","https://scholar.google.com/scholar?cites=927798063737046525&as_sdt=2005&sciodt=2007&hl=en",20,"2021-11-12 06:35:27","","10.1007/s10641-019-00895-2","","",,,,,2,1.00,1,4,2,"Nile tilapia (Oreochromis niloticus) is one of the most important species in Tanzania for inland fisheries and aquaculture. Although indigenous to the country, it is only naturally …","https://research.bangor.ac.uk/portal/files/24370044/2019_Population_genetic_evidence_for_a_unique_resource.pdf","https://scholar.google.com/scholar?q=related:_YVXXGwz4AwJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
9,"T Sasaki, T Sato, S Miura, POJ Bwathondi…","Mitogenomic analysis for coelacanths (Latimeria chalumnae) caught in Tanzania",2007,"Gene","Elsevier","https://www.sciencedirect.com/science/article/pii/S0378111906006251","https://scholar.google.com/scholar?cites=7817122861948693482&as_sdt=2005&sciodt=2007&hl=en",21,"2021-11-12 06:35:27","","","","",,,,,9,0.64,2,5,14,"In recent years, a large number of individuals of the species Latimeria chalumnae, one of the living fossil coelacanths, have been landed off the coast of Tanzania. Although L …","https://www.academia.edu/download/62220999/j.gene.2006.09.02120200227-23252-1my0o7o.pdf","https://scholar.google.com/scholar?q=related:6msJeNP_e2wJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
4,"G Turner, BP Ngatunga, MJ Genner","The natural history of the satellite lakes of Lake Malawi",2019,"","ecoevorxiv.org","https://ecoevorxiv.org/sehdq/","https://scholar.google.com/scholar?cites=13113041513849744153&as_sdt=2005&sciodt=2007&hl=en",22,"2021-11-12 06:35:27","","","","",,,,,4,2.00,1,3,2,"Large, long-lived lakes, such as Lake Baikal and the African Great Lakes are known for their diverse endemic faunas. Nearby smaller isolated lakes have long been hypothesised to …","https://ecoevorxiv.org/sehdq/download?format=pdf","https://scholar.google.com/scholar?q=related:Gev27cfh-rUJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
5,"H Sungani, BP Ngatunga, S Koblmüller…","Multiple colonisations of the Lake Malawi catchment by the genus Opsaridium (Teleostei: Cyprinidae)",2017,"Molecular phylogenetics …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1055790316302627","https://scholar.google.com/scholar?cites=1171415272674994222&as_sdt=2005&sciodt=2007&hl=en",23,"2021-11-12 06:35:27","","","","",,,,,5,1.25,1,4,4,"It has been proposed that the fish faunas of African rivers assemble through multiple colonisation events, while lake faunas form additionally through intralacustine speciation …","https://www.academia.edu/download/66535292/Sungani_Phylogenetics_12September16_MainTextTablesFigs.pdf","https://scholar.google.com/scholar?q=related:LqhC7PuzQRAJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
4,"H Sungani, BP Ngatunga, MJ Genner","Migratory behaviour shapes spatial genetic structure of cyprinid fishes within the Lake Malawi catchment",2016,"Freshwater Biology","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/fwb.12767","https://scholar.google.com/scholar?cites=2677290760248254504&as_sdt=2005&sciodt=2007&hl=en",24,"2021-11-12 06:35:27","","10.1111/fwb.12767","","",,,,,4,0.80,1,3,5,"Genetic differences among freshwater fish populations are dependent on life‐history characteristics of the species, including the range of adult dispersal and the extent of homing …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/fwb.12767","https://scholar.google.com/scholar?q=related:KGAI9cKlJyUJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
5,"T Takahashi, B Ngatunga, J Snoeks","Taxonomic status of the six-band morph of Cyphotilapia frontosa (Perciformes: Cichlidae) from Lake Tanganyika, Africa",2007,"Ichthyological Research","Springer","https://link.springer.com/article/10.1007/s10228-006-0374-y","https://scholar.google.com/scholar?cites=6616232677527556493&as_sdt=2005&sciodt=2007&hl=en",25,"2021-11-12 06:35:27","","10.1007/s10228-006-0374-y","","",,,,,5,0.36,2,3,14,"Six-and seven-band morphs have been identified in a cichlid, Cyphotilapia frontosa, that is endemic to Lake Tanganyika. These color morphs have allopatric distributions; the six-band …","https://www.researchgate.net/profile/Tetsumi-Takahashi/publication/226851857_Taxonomic_status_of_the_six-band_morph_of_Cyphotilapia_frontosa_Perciformes_Cichlidae_from_Lake_Tanganyika_Africa/links/56322ff708ae506cea6a37f9/Taxonomic-status-of-the-six-band-morph-of-Cyphotilapia-frontosa-Perciformes-Cichlidae-from-Lake-Tanganyika-Africa.pdf","https://scholar.google.com/scholar?q=related:jZFc35CU0VsJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
0,"A Ciezarek, A Ford, G Etherington, K Nasser…","Whole genome resequencing data enables a targeted SNP panel for conservation and aquaculture of Oreochromis cichlid fishes",2021,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/2021.03.24.436760v1.abstract","",26,"2021-11-12 06:35:27","","10.1101/2021.03.24.436760v1.abstract","","",,,,,0,0.00,0,5,1,"Cichlid fish of the genus Oreochromis form the basis of the global tilapia aquaculture and fisheries industry. Non-native farmed tilapia populations are known to be widely distributed …","https://www.biorxiv.org/content/biorxiv/early/2021/03/24/2021.03.24.436760.full.pdf","https://scholar.google.com/scholar?q=related:_Hc-qhHlqW4J:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
3,"GF Turner, BP Ngatunga, MJ Genner","A survey of fishes of Hombolo Lake, Dodoma, Tanzania, with evidence for local extinction of a native tilapia as a consequence of stocking",2019,"BioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/452847v2.abstract","https://scholar.google.com/scholar?cites=6957580891493723560&as_sdt=2005&sciodt=2007&hl=en",27,"2021-11-12 06:35:27","","10.1101/452847v2.abstract","","",,,,,3,1.50,1,3,2,"The fish community of the Hombolo Lake, an impoundment on the Wami catchment near Dodoma, Tanzania, was surveyed in 2014 and 2017. The lake contains a relatively low …","https://www.biorxiv.org/content/biorxiv/early/2019/03/06/452847.full.pdf","https://scholar.google.com/scholar?q=related:qG2HPfVKjmAJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
0,"MO Silas, MA Kishe, JG Mshana, ML Semba…","Growth, mortality, exploitation rate and recruitment pattern of Octopus cyanea (Mollusca: Cephalopoda) in the WIO region: A case study from the Mafia Archipelago …",2021,"Western Indian Ocean …","ajol.info","https://www.ajol.info/index.php/wiojms/article/view/198108","",28,"2021-11-12 06:35:27","","","","",,,,,0,0.00,0,5,1,"Octopus cyanea is a commercially important cephalopod in the Western Indian Ocean (WIO) region, but scientific information to inform management strategies for the species is limited. A …","https://www.ajol.info/index.php/wiojms/article/view/198108/199249",""
3,"KP Lampert, K Blassmann, K Hissmann…","Single-male paternity in coelacanths",2013,"Nature …","nature.com","https://www.nature.com/articles/ncomms3488","https://scholar.google.com/scholar?cites=14440087884801527048&as_sdt=2005&sciodt=2007&hl=en",29,"2021-11-12 06:35:27","HTML","","","",,,,,3,0.38,1,4,8,"Latimeria chalumnae, a 'living fossil,'is of great scientific interest, as it is closely related to the aquatic ancestors of land-living tetrapods. Latimeria show internal fertilization and bear live …","https://www.nature.com/articles/ncomms3488","https://scholar.google.com/scholar?q=related:CE0Eo2x_ZcgJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
0,"H Munby, T Linderoth, B Fischer, M Du, G Vernaz…","Differential use of multiple genetic sex determination systems in divergent ecomorphs of an African crater lake cichlid",2021,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/2021.08.05.455235.abstract","",30,"2021-11-12 06:35:27","","10.1101/2021.08.05.455235.abstract","","",,,,,0,0.00,0,6,1,"African cichlid fishes not only exhibit remarkably high rates of speciation but also have some of the fastest evolving sex determination systems in vertebrates. However, little is known …","https://www.biorxiv.org/content/biorxiv/early/2021/09/30/2021.08.05.455235.full.pdf",""
0,"G Turner, BP Ngatunga, MJ Genner","Astatotilapia species (Teleostei, Cichlidae) from Malawi, Mozambique and Tanzania, excluding the basin of Lake Victoria.",2021,"","ecoevorxiv.org","https://ecoevorxiv.org/eu6rx","",31,"2021-11-12 06:35:27","","","","",,,,,0,0.00,0,3,1,"The haplochromine cichlid fauna of the rivers and smaller lakes of Tanzania and SE Africa are of key importance in understanding the origins and inter-relationships of the great lake …","https://ecoevorxiv.org/eu6rx/download?format=pdf","https://scholar.google.com/scholar?q=related:6O3CmNcSLi0J:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
2,"FN Moser, JC van Rijssel, S Mwaiko…","Correction to 'The onset of ecological diversification 50 years after colonization of a crater lake by haplochromine cichlid fishes'",2018,"… of the Royal …","royalsocietypublishing.org","https://royalsocietypublishing.org/doi/pdf/10.1098/rspb.2018.1910","https://scholar.google.com/scholar?cites=6328217362716898328&as_sdt=2005&sciodt=2007&hl=en",32,"2021-11-12 06:35:27","","10.1098/rspb.2018.1910","","",,,,,2,0.67,1,4,3,"We could detect evidence for disruptive selection either on any of the morphological traits using the Lande & Arnold-approach (electronic supplementary material, table S14) or on …","","https://scholar.google.com/scholar?q=related:GDQzvilY0lcJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
2,"BP Ngatunga","The need to maintain maximum biodiversity in Lake Nyasa",2001,"LAKE MALAWI FISHERIES MANAGEMENT …","malawifisheries.org","http://malawifisheries.org/bitstream/handle/20.500.12364/1136/81148869417241137679066240658829990769.pdf?sequence=1&isAllowed=y#page=30","https://scholar.google.com/scholar?cites=3096198053176552531&as_sdt=2005&sciodt=2007&hl=en",33,"2021-11-12 06:35:27","PDF","","","",,,,,2,0.10,2,1,20,"Lake Nyasa fish fauna comprises more than 1 000 species, mainly cichlids, and is thus unique among freshwater lakes. But tension exists between motives either to conserve or …","http://malawifisheries.org/bitstream/handle/20.500.12364/1136/81148869417241137679066240658829990769.pdf?sequence=1&isAllowed=y#page=30","https://scholar.google.com/scholar?q=related:UyzYmbnn9yoJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
0,"H Alzaylaee, RA Collins, G Rinaldi…","Correction: Schistosoma species detection by environmental DNA assays in African freshwaters",2020,"PLoS Neglected …","journals.plos.org","https://journals.plos.org/plosntds/article?id=10.1371/journal.pntd.0008721","",34,"2021-11-12 06:35:27","","","","",,,,,0,0.00,0,4,1,"After publication of this article [1], the authors noticed a reporting error in the results section. The species described in the first paragraph of the results sub-section 'Environmental DNA …","","https://scholar.google.com/scholar?q=related:f--ApaICadwJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
0,"SJBJH Henry, WA Warraich, ASASR Tamatamah…","Limited hybridization between introduced and Critically Endangered indigenous tilapia fishes in northern Tanzania",,"research-information.bris.ac.uk","","https://research-information.bris.ac.uk/ws/portalfiles/portal/155175282/s10750_018_3572_5.pdf","",35,"2021-11-12 06:35:27","PDF","","","",,,,,0,0.00,0,4,,"Hybridization between introduced and indigenous species can lead to loss of unique genetic resources and precipitate extinction. In Tanzania, the Nile tilapia (Oreochromis …","https://research-information.bris.ac.uk/ws/portalfiles/portal/155175282/s10750_018_3572_5.pdf","https://scholar.google.com/scholar?q=related:NUFgr_SnWFIJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
0,"N Okada, BP Ngatunga, POJ Bwathondi, T Sasaki…","Mitogenomic Analysis for Coelacanths (Latimeria Chalumnae) Caught in Tanzania",2007,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/20.500.11810/3761","",36,"2021-11-12 06:35:27","","","","",,,,,0,0.00,0,5,14,"In recent years, a large number of individuals of the species Latimeria chalumnae, one of the living fossil coelacanths, have been landed off the coast of Tanzania. Although L …","",""
0,"C Rumisha, B Benno, H Kalombo…","Coelacanth (Latimeria chalumnae Smith, 1939) discoveries and conservation in Tanzania: coelacanth research",2006,"… African Journal of …","ingentaconnect.com","https://www.ingentaconnect.com/content/sabinet/sajsci/2006/00000102/00000009/art00022","",37,"2021-11-12 06:35:27","","","","",,,,,0,0.00,0,4,15,"Prior to September 2003, coelacanths had not been officially recorded from waters off Tanzania. A sudden spate of coelacanth catches has resulted in 21 confirmed and several …","",""
7,"P Tortell, B Ngatunga","Terminal evaluation of the development of Mnazi Bay-Ruvuma Estuary Marine Park (MBREMP)",2007,"Dar Es Salaam and Wellington: Government of the …","","","https://scholar.google.com/scholar?cites=3134667407227056812&as_sdt=2005&sciodt=2007&hl=en",38,"2021-11-12 06:35:27","CITATION","","","",,,,,7,0.50,4,2,14,"","","https://scholar.google.com/scholar?q=related:rHLDEGaTgCsJ:scholar.google.com/&scioq=author:%22benjamin+ngatunga%22&hl=en&as_sdt=2007"
