Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"JDR Bayona, M Hanssens","Oreochromis jipe",2006,"IUCN 2012. IUCN Red List of threatened species","","","https://scholar.google.com/scholar?cites=16410789300337041005&as_sdt=2005&sciodt=2007&hl=en",11,"2021-11-12 06:36:04","CITATION","","","",,,,,3,0.20,2,2,15,"","","https://scholar.google.com/scholar?q=related:bd5equvVvuMJ:scholar.google.com/&scioq=author:%22bayona+jdr%22&hl=en&as_sdt=2007"
3,"POJ Bwathondi, JDR Bayona, EDS Makwaia","Assessment of the current status of the coral reef fishery and the impact of dynamite to the resources along the Dar es Salaam coast",1988,"… to the Protection and Conservation of …","","","https://scholar.google.com/scholar?cites=13732375126844135342&as_sdt=2005&sciodt=2007&hl=en",12,"2021-11-12 06:36:04","CITATION","","","",,,,,3,0.09,1,3,33,"","","https://scholar.google.com/scholar?q=related:rlf0rWsyk74J:scholar.google.com/&scioq=author:%22bayona+jdr%22&hl=en&as_sdt=2007"
3,"TK Twongo, JDR Bayona, M Hanssens","Oreochromis esculentus",2010,"","IUCN","","https://scholar.google.com/scholar?cites=7522200884782345175&as_sdt=2005&sciodt=2007&hl=en",13,"2021-11-12 06:36:04","CITATION","","","",,,,,3,0.27,1,3,11,"","","https://scholar.google.com/scholar?q=related:16uUstk5ZGgJ:scholar.google.com/&scioq=author:%22bayona+jdr%22&hl=en&as_sdt=2007"
3,"JDR Bayona, J Bipa, M Kishe, JD Komakoma…","Aspects of fish biology and status of fish diversity in the Tanzanian littoral non-trawlable areas of Lake Victoria (Tanzania)",2003,"Proceedings of the LVEMP …","","","https://scholar.google.com/scholar?cites=272348861550457087&as_sdt=2005&sciodt=2007&hl=en",14,"2021-11-12 06:36:04","CITATION","","","",,,,,3,0.17,1,5,18,"","","https://scholar.google.com/scholar?q=related:_3Cyu9iTxwMJ:scholar.google.com/&scioq=author:%22bayona+jdr%22&hl=en&as_sdt=2007"
2,"JDR Bayona","Differences in the scaling of echo-integrator survey results by fisheries research institutes.",1984,"FAO Fisheries Circular (FAO). no. 778.","agris.fao.org","https://agris.fao.org/agris-search/search.do?recordID=XF19850071197","https://scholar.google.com/scholar?cites=9845965944303180678&as_sdt=2005&sciodt=2007&hl=en",15,"2021-11-12 06:36:04","CITATION","","","",,,,,2,0.05,2,1,37,"Differences in the scaling of echo-integrator survey results by fisheries research institutes. FAO_logo home-icon English Español Français العربية 中文 Русский home-icon Translate …","","https://scholar.google.com/scholar?q=related:htvINNzlo4gJ:scholar.google.com/&scioq=author:%22bayona+jdr%22&hl=en&as_sdt=2007"
2,"JDR Bayona","The effective role of the Lake Tanganyika Fisheries Research and Development Project (Kigoma) in reducing post-harvest losses under traditional …",1989,"Unpublished report","","","https://scholar.google.com/scholar?cites=18015516996792301834&as_sdt=2005&sciodt=2007&hl=en",16,"2021-11-12 06:36:04","CITATION","","","",,,,,2,0.06,2,1,32,"","","https://scholar.google.com/scholar?q=related:CjnRHkL5A_oJ:scholar.google.com/&scioq=author:%22bayona+jdr%22&hl=en&as_sdt=2007"
2,"TK Twongo, JDR Bayona, M Hanssens","Oreochromis variabilis",2006,"","The IUCN Red List of Threatened …","","https://scholar.google.com/scholar?cites=9737750734518782762&as_sdt=2005&sciodt=2007&hl=en",17,"2021-11-12 06:36:04","CITATION","","","",,,,,2,0.13,1,3,15,"","","https://scholar.google.com/scholar?q=related:KotKQrNwI4cJ:scholar.google.com/&scioq=author:%22bayona+jdr%22&hl=en&as_sdt=2007"
3,"JDR Bayona","Oreochromis amphimelas. The IUCN Red List of Threatened Species 2006: e. T60629A12388607",2019,"","","","https://scholar.google.com/scholar?cites=6279540443818553660&as_sdt=2005&sciodt=2007&hl=en",18,"2021-11-12 06:36:04","CITATION","","","",,,,,3,1.50,3,1,2,"","","https://scholar.google.com/scholar?q=related:PPGAYsNoJVcJ:scholar.google.com/&scioq=author:%22bayona+jdr%22&hl=en&as_sdt=2007"
3,"JDR Bayona, EA Odhiambo, M Hanssens","Oreochromis hunteri",2006,"IUCN Red List of Threatened Species …","","","https://scholar.google.com/scholar?cites=14075083829495505975&as_sdt=2005&sciodt=2007&hl=en",19,"2021-11-12 06:36:04","CITATION","","","",,,,,3,0.20,1,3,15,"","","https://scholar.google.com/scholar?q=related:N6TsgCu-VMMJ:scholar.google.com/&scioq=author:%22bayona+jdr%22&hl=en&as_sdt=2007"
2,"JDR Bayona","Oreochromis amphimelas",2013,"","IUCN","","https://scholar.google.com/scholar?cites=366425202149000895&as_sdt=2005&sciodt=2007&hl=en",20,"2021-11-12 06:36:04","CITATION","","","",,,,,2,0.25,2,1,8,"","","https://scholar.google.com/scholar?q=related:v4bXqsfNFQUJ:scholar.google.com/&scioq=author:%22bayona+jdr%22&hl=en&as_sdt=2007"
0,"JDR Bayona","FAO/André Mayer Research Fellow 1",1984,"Acoustic Systems for the …","Food and Agriculture Organization of …","","",21,"2021-11-12 06:36:04","CITATION","","","",,,,,0,0.00,0,1,37,"","","https://scholar.google.com/scholar?q=related:QNfugdq_ldIJ:scholar.google.com/&scioq=author:%22bayona+jdr%22&hl=en&as_sdt=2007"
