Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"POJ Bwathondi, B Abdulkarim","Growth performance of juveniles Oreochromis niloticus reared with two different diets in Kunduchi Ponds, Dar Es Salaam, Tanzania",2017,"Bayero Journal of Pure and Applied …","ajol.info","https://www.ajol.info/index.php/bajopas/article/view/161577","https://scholar.google.com/scholar?cites=17517236284858636269&as_sdt=2005&sciodt=2007&hl=en",11,"2021-11-12 06:40:06","","","","",,,,,2,0.50,1,2,4,"Comparative study was conducted to observe the growth performance, length-weight relationship and condition factor of Oreochromis niloticus fed with two different diets using …","https://www.ajol.info/index.php/bajopas/article/download/161577/151134","https://scholar.google.com/scholar?q=related:7ReVPZe5GfMJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
7,"POJ Bwathondi","The biology and fishery potential of palinurid lobsters in Tanzania.",1973,"","University of Dar es Salaam","","https://scholar.google.com/scholar?cites=2239893933615946603&as_sdt=2005&sciodt=2007&hl=en",12,"2021-11-12 06:40:06","CITATION","","","",,,,,7,0.15,7,1,48,"","","https://scholar.google.com/scholar?q=related:axu7R6qzFR8J:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
2,"B Abdulkarim, POJ Bwathondi, M Suleiman…","A study on the amino acid profiles of five fresh water fishes commonly consumed in Tanzania",2017,"Journal of Zoological …","academia.edu","https://www.academia.edu/download/55459437/70-140-1-SM_2.pdf","https://scholar.google.com/scholar?cites=12950460742227315486&as_sdt=2005&sciodt=2007&hl=en",13,"2021-11-12 06:40:06","PDF","","","",,,,,2,0.50,1,4,4,"Amino acid composition analyses were carried out on five of the most popular and commercial value fresh water fish species: Latesniloticus, Oreochromis niloticus …","https://www.academia.edu/download/55459437/70-140-1-SM_2.pdf","https://scholar.google.com/scholar?q=related:HssZOm5HubMJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
3,"POJ Bwathondi","The future of floating cage culture in Tanzania",1985,"Proceedings of the African Seminar on Aquaculture …","edepot.wur.nl","https://edepot.wur.nl/318104#page=248","https://scholar.google.com/scholar?cites=17177756408027493790&as_sdt=2005&sciodt=2007&hl=en",14,"2021-11-12 06:40:06","PDF","","","",,,,,3,0.08,3,1,36,"This paper reviews cage culture and, more particularly, in Tanzania, viz. Siganus canalicullatus in floating cages. It is seen that this rabbitfish, which is essentially herbivorous …","https://edepot.wur.nl/318104#page=248","https://scholar.google.com/scholar?q=related:njWrAnGmY-4J:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
2,"SS Hamed, NS Jiddawi, POJ Bwathondi","Effects of blood meal as a substitute for fish meal in the culture of juvenile Silver Pompano Trachinotus blochii (Lacepède, 1801) in a circulating aquaculture system",2017,"Western Indian Ocean Journal of …","ajol.info","https://www.ajol.info/index.php/wiojms/article/view/149116","https://scholar.google.com/scholar?cites=13643327925137899591&as_sdt=2005&sciodt=2007&hl=en",15,"2021-11-12 06:40:06","","","","",,,,,2,0.50,1,3,4,"A feeding trial was conducted for 12 weeks to evaluate the nutritive value of fermented and un-fermented blood meal as a possible protein source for diets of juvenile silver pompano …","https://www.ajol.info/index.php/wiojms/article/view/149116/153688","https://scholar.google.com/scholar?q=related:RwADZHbWVr0J:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
2,"POJ Bwathondi","A review of aquaculture practices in Tanzania",1986,"Aquaculture Research in the Africa Region …","edepot.wur.nl","https://edepot.wur.nl/318104#page=42","https://scholar.google.com/scholar?cites=12163932452288833050&as_sdt=2005&sciodt=2007&hl=en",16,"2021-11-12 06:40:06","PDF","","","",,,,,2,0.06,2,1,35,"This review of aquaculture practices in Tanzania estimates that there are 3000 fish ponds in Tanzania yielding about 150 tons of fish per annum, over 80% of which are hardly managed …","https://edepot.wur.nl/318104#page=42","https://scholar.google.com/scholar?q=related:GqaFOh74zqgJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
2,"SS Hamed, NS Jiddawi, POJ Bwathondi…","Effect of feeding frequency and feeding rate on growth performance of juvenile silver pompano, Trachinotus blochii",2016,"Western Indian Ocean …","ajol.info","https://www.ajol.info/index.php/wiojms/article/view/138559","https://scholar.google.com/scholar?cites=17871073429596114462&as_sdt=2005&sciodt=2007&hl=en",17,"2021-11-12 06:40:06","","","","",,,,,2,0.40,1,4,5,"The silver pompano Trachinotus blochii is ideal species for aquaculture and its success depends on the identification of proper feeding regimens. The objective of this work was to …","https://www.ajol.info/index.php/wiojms/article/view/138559/139190","https://scholar.google.com/scholar?q=related:Ho7_ZZnOAvgJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
1,"POJ Bwathondi","Fish diversity of the wild and aquaculture water bodies in Singida Region",2002,"","Tanzania Fisheries Research …","","https://scholar.google.com/scholar?cites=24456626049199421&as_sdt=2005&sciodt=2007&hl=en",18,"2021-11-12 06:40:06","CITATION","","","",,,,,1,0.05,1,1,19,"","https://core.ac.uk/download/pdf/11020044.pdf","https://scholar.google.com/scholar?q=related:PS0R_CvjVgAJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
1,"B Abdulkarim, POJ Bwathondi…","Comparative evaluation of the proximate and mineral compositions of Stolothrissa tanganicae and Limnothrissa miodon from Lake Tanganyika",2013,"Scientific Journal of Review","academia.edu","https://www.academia.edu/download/55468493/LAKE_TANGANYIKA_2.pdf","https://scholar.google.com/scholar?cites=4594936431691662183&as_sdt=2005&sciodt=2007&hl=en",19,"2021-11-12 06:40:06","PDF","","","",,,,,1,0.13,0,3,8,"Studies on the proximate and mineral compositions of Stolothrissa tanganicae and Limnothrissa miodon were carried out using standard methods and procedures. There were …","https://www.academia.edu/download/55468493/LAKE_TANGANYIKA_2.pdf","https://scholar.google.com/scholar?q=related:Z4N78FZ-xD8J:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
27,"POJ Bwathondi","The state of Lake Victoria fisheries, Tanzanian sector",1990,"FAO Fisheries Report (FAO)","agris.fao.org","https://agris.fao.org/agris-search/search.do?recordID=XF9096573","https://scholar.google.com/scholar?cites=8359713579418540509&as_sdt=2005&sciodt=2007&hl=en",20,"2021-11-12 06:40:06","CITATION","","","",,,,,27,0.87,27,1,31,"The state of Lake Victoria fisheries, Tanzanian sector FAO_logo home-icon English Español Français العربية 中文 Русский home-icon Translate with Google Access the full text NOT …","","https://scholar.google.com/scholar?q=related:3VlAdTWrA3QJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
12,"POJ Bwathondi","The future of the fisheries of the Tanzanian part of Lake Victoria, in view of the predominance of Nile perch Lates niloticus",1985,"FAO Fisheries Report (FAO)","agris.fao.org","https://agris.fao.org/agris-search/search.do?recordID=XF8654941","https://scholar.google.com/scholar?cites=1726531824407653201&as_sdt=2005&sciodt=2007&hl=en",21,"2021-11-12 06:40:06","CITATION","","","",,,,,12,0.33,12,1,36,"The future of the fisheries of the Tanzanian part of Lake Victoria, in view of the predominance of Nile perch Lates niloticus FAO_logo home-icon English Español Français …","","https://scholar.google.com/scholar?q=related:Uas594vf9RcJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
0,"POJ Bwathondi, C Callieri, JH Kennedy, C Landry…","Export search results",,"aquadocs.org","","https://aquadocs.org/handle/1834/17977","",22,"2021-11-12 06:40:06","","","","",,,,,0,0.00,0,5,,"EPrints Toggle navigation English français español русский English English français español русский Login Toggle navigation EPrints Home EPrints Home EPrints Browse All …","",""
12,"POJ Bwathondi","The culture of rabbit fish Siganus spp",1981,"… . International Foundation for Science, Stockholm. 35pp","","","https://scholar.google.com/scholar?cites=6089501177589282539&as_sdt=2005&sciodt=2007&hl=en",23,"2021-11-12 06:40:06","CITATION","","","",,,,,12,0.30,12,1,40,"","","https://scholar.google.com/scholar?q=related:6zaItQ5BglQJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
12,"POJ Bwathondi, SS Nkotagu, S Mkuula","Pollution of the Msimbazi valley",1991,"… Council (NEMC), Dar es Salaam, Tanzania","","","https://scholar.google.com/scholar?cites=5354064573597396190&as_sdt=2005&sciodt=2007&hl=en",24,"2021-11-12 06:40:06","CITATION","","","",,,,,12,0.40,4,3,30,"","","https://scholar.google.com/scholar?q=related:3qzG1Vx1TUoJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
11,"POJ Bwathondi, G Mwaya","The fishery of crustacea and molluscs in Tanzania",1984,"The proceedings of the NORAD-Tanzania seminar to …","","","https://scholar.google.com/scholar?cites=17219233132625727019&as_sdt=2005&sciodt=2007&hl=en",25,"2021-11-12 06:40:06","CITATION","","","",,,,,11,0.30,6,2,37,"","","https://scholar.google.com/scholar?q=related:Kw7Lfk0B9-4J:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
0,"POJ Bwathondi","FEASIBILITY OF CAGE CULTURE IN LAKE VICTORIA, TANZANIA SIDE",,"bundadc.go.tz","","http://www.bundadc.go.tz/storage/app/uploads/public/58d/8e0/8eb/58d8e08eb0e7c324752933.pdf","",26,"2021-11-12 06:40:06","PDF","","","",,,,,0,0.00,0,1,,"Cage farming involves keeping fish in any type of enclosure and involves holding them captive within an enclosed space whilst maintaining a free exchange of water eg in pond …","http://www.bundadc.go.tz/storage/app/uploads/public/58d/8e0/8eb/58d8e08eb0e7c324752933.pdf","https://scholar.google.com/scholar?q=related:ro3GdmFJArIJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
0,"POJ Bwathondi","Preface and Opening Speech",1990,"","Tanzania Fisheries Research …","","",27,"2021-11-12 06:40:06","CITATION","","","",,,,,0,0.00,0,1,31,"","https://aquadocs.org/bitstream/handle/1834/34934/pre%201.pdf?sequence=1",""
0,"POJ Bwathondi","The legal and institutional framework pertaining to conservation of aquatic environment in Tanzania with reference to Lake Tanganyika.",1991,"BIODIVERSITY SUPPORT PROGRAM,[NP](USA).","","","",28,"2021-11-12 06:40:06","CITATION","","","",,,,,0,0.00,0,1,30,"","",""
0,"POJ Bwathondi, O Mosille","The handling, processing and marketing of Nile perch (Lates niloticus) in Tanzania",1988,"","agris.fao.org","https://agris.fao.org/agris-search/search.do?recordID=XF2016011834","",29,"2021-11-12 06:40:06","","","","",,,,,0,0.00,0,2,33,"The Food and Agriculture Organization (FAO) is a specialized agency of the United Nations that leads international efforts to defeat hunger. Our goal is to achieve food security for all …","",""
0,"POJ Bwathondi","Institutional arrangements for managing Lake Victoria",1996,"Integrated Water Resources Management in Kenya.","","","",30,"2021-11-12 06:40:06","CITATION","","","",,,,,0,0.00,0,1,25,"","",""
0,"POJ Bwathondi, CG Mahika, E Mlaponi, AP Shoko…","The Status and Management of Fish Ponds in Lake Victoria Basin- Tanzania: A resource Survey Report",2000,"","","","",31,"2021-11-12 06:40:06","CITATION","","","",,,,,0,0.00,0,5,21,"","",""
0,"POJ Bwathondi, AI Chande, CG Mahika, HA Mhitu…","The potential of Sinda Islands for ecotourism and recreation development",2001,"2 nd Western Indian Ocean …","","","",32,"2021-11-12 06:40:06","CITATION","","","",,,,,0,0.00,0,5,20,"","",""
0,"N Okada, BP Ngatunga, POJ Bwathondi, T Sasaki…","Mitogenomic Analysis for Coelacanths (Latimeria Chalumnae) Caught in Tanzania",2007,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/20.500.11810/3761","",33,"2021-11-12 06:40:06","","","","",,,,,0,0.00,0,5,14,"In recent years, a large number of individuals of the species Latimeria chalumnae, one of the living fossil coelacanths, have been landed off the coast of Tanzania. Although L …","",""
0,"POJ Bwathondi","Studies on the growth, diet and metazoan parasites of brown trout (salmo trutta l.) in two areas of north east scotland",1976,"","search.proquest.com","https://search.proquest.com/openview/13043340fa774a0c378bbc64ea310696/1?pq-origsite=gscholar&cbl=51922&diss=y","",34,"2021-11-12 06:40:06","BOOK","","","",,,,,0,0.00,0,1,45,"Loch of Strathbeg is a coastal dune lake, about 40 miles north of Aberdeen. The loch is fed by one burn, Burn of Savoch. The River Don tributaries are about 35 miles west of …","",""
0,"JJ Beuving, EH van Nes, POJ Bwathondi, JS Balirwa…","Coupled Human and Natural System Dynamics as Key to the Sustainability of Lake Victoria's Ecosystem Services",2014,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/20.500.11810/3760","",35,"2021-11-12 06:40:06","","","","",,,,,0,0.00,0,5,7,"East Africa's Lake Victoria provides resources and services to millions of people on the lake's shores and abroad. In particular, the lake's fisheries are an important source of …","",""
0,"POJ Bwathondi","The current performance and prospects of the fish processing in the lake zone: a case study of fish processing factories in Mwanza.",1999,"","University of Dar es Salaam","","",36,"2021-11-12 06:40:06","CITATION","","","",,,,,0,0.00,0,1,22,"","",""
10,"POJ Bwathondi","The aquaculture of rabbitfish Siganus canaliculatus Park 1797 and problems of cage culture in Tanzania",1982,"Univ. Sci. J.(Dar Univ.)","","","https://scholar.google.com/scholar?cites=17019016500553554578&as_sdt=2005&sciodt=2007&hl=en",37,"2021-11-12 06:40:06","CITATION","","","",,,,,10,0.26,10,1,39,"","","https://scholar.google.com/scholar?q=related:kpoBLlaxL-wJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
8,"MAK Ngoile, POJ Bwathondi, ES Makwaia","Trends in the exploitation of marine fisheries resources in Tanzania",1988,"Ecology and Bioproductivity of the Marine …","","","https://scholar.google.com/scholar?cites=8708505411297598239&as_sdt=2005&sciodt=2007&hl=en",38,"2021-11-12 06:40:06","CITATION","","","",,,,,8,0.24,3,3,33,"","","https://scholar.google.com/scholar?q=related:H9v1LIjT2ngJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
8,"POJ Bwathondi, AI Chande, HA Mhitu, JJ Kulekana…","Investigation on the abundance and distribution of prawns at Bagamoyo and Rufiji delta",2002,"… Report, Tanzania Fisheries …","","","https://scholar.google.com/scholar?cites=10019056824566200117&as_sdt=2005&sciodt=2007&hl=en",39,"2021-11-12 06:40:06","CITATION","","","",,,,,8,0.42,2,5,19,"","","https://scholar.google.com/scholar?q=related:Nbe4RBnXCosJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
7,"K Irvine, K Martens, SA Mapila, J Snoeks, G Carvalho…","The trophic ecology of the demersal fish community of Lake Malawi/Niassa, Central Africa",2002,"INCO/DC Contract …","","","https://scholar.google.com/scholar?cites=13663971546927217903&as_sdt=2005&sciodt=2007&hl=en",40,"2021-11-12 06:40:06","CITATION","","","",,,,,7,0.37,1,6,19,"","","https://scholar.google.com/scholar?q=related:7zykI7otoL0J:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
6,"POJ Bwathondi","The potential of marine polyculture in developing countries: Case study in Tanzania",1982,"Atlantica","","","https://scholar.google.com/scholar?cites=14463743923354136852&as_sdt=2005&sciodt=2007&hl=en",41,"2021-11-12 06:40:06","CITATION","","","",,,,,6,0.15,6,1,39,"","","https://scholar.google.com/scholar?q=related:FPG8UXeKucgJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
4,"POJ Bwathondi, GC Mahika, M Masaigana","Pilot Survey of Aquaculture in Mara Region, with a View to Advice on the Integrated Fish Culture",1993,"Report to the Commission for Science …","","","https://scholar.google.com/scholar?cites=1044496484461949874&as_sdt=2005&sciodt=2007&hl=en",42,"2021-11-12 06:40:06","CITATION","","","",,,,,4,0.14,1,3,28,"","","https://scholar.google.com/scholar?q=related:srN_xQTMfg4J:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
5,"POJ Bwathondi","The spiny lobster fishery in Tanzania",1980,"a Symposium on Coastal and Marine Environments …","","","https://scholar.google.com/scholar?cites=954610353570489813&as_sdt=2005&sciodt=2007&hl=en",43,"2021-11-12 06:40:06","CITATION","","","",,,,,5,0.12,5,1,41,"","","https://scholar.google.com/scholar?q=related:1aV6Dw91Pw0J:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
5,"POJ Bwathondi, GC Mahika","Aquaculture potential of mwanza region with the view to the establishment of pilot aquaculture activities",1997,"… Environnent Management Project (LVEMP), Dar es …","","","https://scholar.google.com/scholar?cites=15954316553868122162&as_sdt=2005&sciodt=2007&hl=en",44,"2021-11-12 06:40:06","CITATION","","","",,,,,5,0.21,3,2,24,"","","https://scholar.google.com/scholar?q=related:MphxS2Aead0J:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
6,"POJ Bwathondi, AI Chande, JDR Bayona, HA Mhitu…","Investigation of prawn abundance and distribution in Bagamoyo and Rufiji areas",2002,"Report submitted to the …","","","https://scholar.google.com/scholar?cites=3601433469605745651&as_sdt=2005&sciodt=2007&hl=en",45,"2021-11-12 06:40:06","CITATION","","","",,,,,6,0.32,1,5,19,"","","https://scholar.google.com/scholar?q=related:85MNzqjc-jEJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
4,"OC Mkumbo, BS Msuku, EFB Katunzi, YL Budeba…","Report of the biological and socio-economic study of the fisheries of Mwanza and Speke Gulfs following the ban of the use of non-selective gear",1996,"A paper presented at a …","","","https://scholar.google.com/scholar?cites=16162438268606533168&as_sdt=2005&sciodt=2007&hl=en",46,"2021-11-12 06:40:06","CITATION","","","",,,,,4,0.16,1,5,25,"","","https://scholar.google.com/scholar?q=related:MM54GPmDTOAJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
4,"POJ Bwathondi, O Mosille","The handling, processing and marketing of Nile perch in Tanzania",1988,"","… Presented at the Project Seminar on …","","https://scholar.google.com/scholar?cites=5764894142430549542&as_sdt=2005&sciodt=2007&hl=en",47,"2021-11-12 06:40:06","CITATION","","","",,,,,4,0.12,2,2,33,"","","https://scholar.google.com/scholar?q=related:JpZNx60EAVAJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
3,"POJ Bwathondi, APA Shoko, A Kyojo","Aquaculture Potential of Kagera Region",1998,"Tanzania, Report to the Lake Victoria …","","","https://scholar.google.com/scholar?cites=10576513307891620753&as_sdt=2005&sciodt=2007&hl=en",48,"2021-11-12 06:40:06","CITATION","","","",,,,,3,0.13,1,3,23,"","","https://scholar.google.com/scholar?q=related:kVsSF9FSx5IJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
3,"POJ Bwathondi, R Ogutu-Ohwayo, J Ogari","Lake Victoria Fisheries Management Plan (LVFMP). IG Cowx and K. Crean. Lake Victoria Fisheries Research Project (LVFRP)—Phase II, LVFRP …",2001,"","… Data Working Group of the Lake …","","https://scholar.google.com/scholar?cites=9820209566342995633&as_sdt=2005&sciodt=2007&hl=en",49,"2021-11-12 06:40:06","CITATION","","","",,,,,3,0.15,1,3,20,"","","https://scholar.google.com/scholar?q=related:sV7EJZJkSIgJ:scholar.google.com/&scioq=author:%22bwathondi+poj%22&hl=en&as_sdt=2007"
