Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"HA Mhitu, AI Chande","“Institute Headquarters, PO Box 9750, Dar es Salaam",,"ajol.info","","https://www.ajol.info/index.php/tjs/article/download/18391/17329/0","",11,"2021-11-12 06:43:39","PDF","","","",,,,,0,0.00,0,2,,"Twenty four hour sampling sessions were conducted to investigate the feeding patterns and food habits of Lates niloticus in the Speke Gulf, Lake Victoria during January/February …","https://www.ajol.info/index.php/tjs/article/download/18391/17329/0","https://scholar.google.com/scholar?q=related:MS0cxkBqR80J:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
5,"AI Chande","The Biology and fishery potential of the crab portunus pelagicus (Linnaeus, 1766) along the coast of Dar es Salaam.",2000,"","University of Dar es Salaam","","https://scholar.google.com/scholar?cites=8885258885939571694&as_sdt=2005&sciodt=2007&hl=en",12,"2021-11-12 06:43:39","CITATION","","","",,,,,5,0.24,5,1,21,"","","https://scholar.google.com/scholar?q=related:7qvPceHHTnsJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
0,"YD Mgaya, AI Chande","Changes in species composition and abundance of commercially important fish population in Kigoma Area, Lake Tanganyika, Tanzania",,"repository.costech.or.tz","","http://repository.costech.or.tz/handle/123456789/9972","",13,"2021-11-12 06:43:39","","","","",,,,,0,0.00,0,2,,"The pelagic fishery of Lake Tanganyika provides employment to about 1 million consumers and protein to many more people living around the lake. It is mainly based on three …","",""
0,"W Ligtvoet, AI Chande, O Mosille","APPENDIX G HEST CONTRIBUTIONS",,"fao.org","","http://www.fao.org/fishery/docs/CDrom/aquaculture/a0844t/docrep/008/AD858E/AD858E08.htm","",14,"2021-11-12 06:43:39","HTML","","","",,,,,0,0.00,0,3,,"Following the increase of the Nile perch (Lates niloticus) stock in Lake Victoria, an important artisanal Lates fishery developed. In the Mwanza area (southeast Lake Victoria), the Lates …","http://www.fao.org/fishery/docs/CDrom/aquaculture/a0844t/docrep/008/AD858E/AD858E08.htm","https://scholar.google.com/scholar?q=related:TXpBd3gIqLgJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
11,"YD Mgaya, MHS Muruke, AI Chande, AK Semesi","Evaluation of crustacean resources in Bagamoyo District",1997,"Coastal resources of Bagamoyo …","","","https://scholar.google.com/scholar?cites=16628173592069493759&as_sdt=2005&sciodt=2007&hl=en",15,"2021-11-12 06:43:39","CITATION","","","",,,,,11,0.46,3,4,24,"","","https://scholar.google.com/scholar?q=related:_1PVOsgjw-YJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
0,"AI Chande","Mara River and Associated Wetland as a Refuge of Threatened Indigenous Tilapiines of Lake Victoria, Tanzania",2007,"Tanzania Journal of Agricultural Sciences","ajol.info","https://www.ajol.info/index.php/tjags/article/view/109591","",16,"2021-11-12 06:43:39","","","","",,,,,0,0.00,0,1,14,"A study was carried out in Mara River and Lake Kirumi in January/February, 2005 to investigate the importance of the wetland as a refuge site for indigenous cichlids particularly …","https://www.ajol.info/index.php/tjags/article/view/109591/99350","https://scholar.google.com/scholar?q=related:BxyWFh_x2ZUJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
0,"AI Chande, YD Mgaya","Changes in species composition and abundance of commercially important fish population in Kigoma Area, Lake Tanganyika, Tanzania",2008,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/123456789/270","",17,"2021-11-12 06:43:39","","","","",,,,,0,0.00,0,2,13,"The pelagic fishery of Lake Tanganyika provides employment to about 1 million consumers and protein to many more people living around the lake. It is mainly based on three …","",""
0,"HA Mhitu, AI Chande, RK Waya, JA Mwambungu","Flow of food materials among fish communities in Lake Victoria",2004,"","repository.eac.int","http://repository.eac.int/handle/11671/757","",18,"2021-11-12 06:43:39","","","","",,,,,0,0.00,0,4,17,"Trophic relationships for different fish communities interacting in Tanzania waters of Lake Victoria were investigated in order to understand the flow of materials among those …","http://repository.eac.int:8080/bitstream/handle/11671/757/Flow%20of%20food%20materials%20among%20fish%20communities%20in%20Lake%20Victoria.pdf?sequence=1&isAllowed=y",""
0,"POJ Bwathondi, AI Chande, CG Mahika, HA Mhitu…","The potential of Sinda Islands for ecotourism and recreation development",2001,"2 nd Western Indian Ocean …","","","",19,"2021-11-12 06:43:39","CITATION","","","",,,,,0,0.00,0,5,20,"","",""
0,"AI Chande, HA Mhitu","The role of reproductive strategies in recovery and success of selected fish species of Lake Victoria, Tanzania",2005,"","repository.eac.int","http://repository.eac.int/handle/11671/820","",20,"2021-11-12 06:43:39","","","","",,,,,0,0.00,0,2,16,"selection of mates, parental care, environmental conditions, clutch size, gonadal maturation and genetic differences in fitness. The present study which started in 1997 investigated …","http://repository.eac.int/bitstream/handle/11671/820/The%20role%20of%20reproductive%20strategies%20in%20recovery%20and%20success%20of%20selected%20fish%20species%20of%20Lake%20Victoria%20Tanzania.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:eSUm1cMKypkJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
0,"AI Chande","Post-harvest losses and insect infestation of fish in Tanzania",1991,"","University of Dar es Salaam","","",21,"2021-11-12 06:43:39","CITATION","","","",,,,,0,0.00,0,1,30,"","",""
8,"LB Nhwani, SP Mwaiko, AI Chande, GU Mwamsojo…","Crustacean resource assessment in Rufiji and by-catch studies of prawn trawlers",1993,"A consultancy report …","","","https://scholar.google.com/scholar?cites=3851084788208031948&as_sdt=2005&sciodt=2007&hl=en",22,"2021-11-12 06:43:39","CITATION","","","",,,,,8,0.29,2,5,28,"","","https://scholar.google.com/scholar?q=related:zNgMATbNcTUJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
8,"POJ Bwathondi, AI Chande, HA Mhitu, JJ Kulekana…","Investigation on the abundance and distribution of prawns at Bagamoyo and Rufiji delta",2002,"… Report, Tanzania Fisheries …","","","https://scholar.google.com/scholar?cites=10019056824566200117&as_sdt=2005&sciodt=2007&hl=en",23,"2021-11-12 06:43:39","CITATION","","","",,,,,8,0.42,2,5,19,"","","https://scholar.google.com/scholar?q=related:Nbe4RBnXCosJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
6,"AI Chande, GF Mtoka, HA Mhitu","Marine mammals and fisheries interactions in Tanzania. Tanzanian Fisheries Research Institute",1994,"Unpublished report to UNEP. 39p","","","https://scholar.google.com/scholar?cites=13233715082073010426&as_sdt=2005&sciodt=2007&hl=en",24,"2021-11-12 06:43:39","CITATION","","","",,,,,6,0.22,2,3,27,"","","https://scholar.google.com/scholar?q=related:-vCwfcCZp7cJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
6,"JH Wanink, W Ligtvoet, AI Chande, PC Goudswaard…","HEST/TAFIRI research in Lake Victoria: some preliminary results and their relevance for fishery management",1988,"Reports from the …","","","https://scholar.google.com/scholar?cites=2497274815569870384&as_sdt=2005&sciodt=2007&hl=en",25,"2021-11-12 06:43:39","CITATION","","","",,,,,6,0.18,1,5,33,"","","https://scholar.google.com/scholar?q=related:MD6SsDYaqCIJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
6,"POJ Bwathondi, AI Chande, JDR Bayona, HA Mhitu…","Investigation of prawn abundance and distribution in Bagamoyo and Rufiji areas",2002,"Report submitted to the …","","","https://scholar.google.com/scholar?cites=3601433469605745651&as_sdt=2005&sciodt=2007&hl=en",26,"2021-11-12 06:43:39","CITATION","","","",,,,,6,0.32,1,5,19,"","","https://scholar.google.com/scholar?q=related:85MNzqjc-jEJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
1,"N Sreeramulu, AI Chande","Chemical composition of some fodder grasses of the Dar es Salaam region, Tanzania",1983,"Tropical Agriculture (Trinidad)","sidalc.net","http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=catalco.xis&method=post&formato=2&cantidad=1&expresion=mfn=028012","https://scholar.google.com/scholar?cites=12394704961638775617&as_sdt=2005&sciodt=2007&hl=en",27,"2021-11-12 06:43:39","","","","",,,,,1,0.03,1,2,38,"1er. Resumen: Se analizaron 20 gramineas forrajeras de Tanzania, en cuanto a PC, FC, extracto etereo, hidratos de carbono y contenidos totales de ceniza, Na, K y Ca. Cynodon …","","https://scholar.google.com/scholar?q=related:QTtAHn7WAqwJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
4,"JM Daffa, AI Chande, MAK Ngoile, M Amaral","Coastal management in Tanzania",1997,"Report of USAID Mission to Tanzania","","","https://scholar.google.com/scholar?cites=14167080674374087261&as_sdt=2005&sciodt=2007&hl=en",28,"2021-11-12 06:43:39","CITATION","","","",,,,,4,0.17,1,4,24,"","","https://scholar.google.com/scholar?q=related:XXJeHNCUm8QJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
4,"AI Chande, GF Mtoka, HA Mhitu","Marine mammals and fisheries interactions in Tanzania",1994,"Report to the United Nations Environment …","","","https://scholar.google.com/scholar?cites=374775011680803602&as_sdt=2005&sciodt=2007&hl=en",29,"2021-11-12 06:43:39","CITATION","","","",,,,,4,0.15,1,3,27,"","","https://scholar.google.com/scholar?q=related:ElvtMeN3MwUJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
4,"AI Chande, AM Nikundiwe, J Kyomo","The status of the crab fishery at Mzinga creek, Dar es Salaam",1997,"Fisheries stock assessment in the traditional …","","","https://scholar.google.com/scholar?cites=7937245855459902935&as_sdt=2005&sciodt=2007&hl=en",30,"2021-11-12 06:43:39","CITATION","","","",,,,,4,0.17,1,3,24,"","","https://scholar.google.com/scholar?q=related:1wWhXQ3DJm4J:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
4,"AI Chande","Inventory of destructive activities affecting the aquatic environment: Mtwara region",1994,"National Environment Management Council, Dar es …","","","https://scholar.google.com/scholar?cites=6911774431879367294&as_sdt=2005&sciodt=2007&hl=en",31,"2021-11-12 06:43:39","CITATION","","","",,,,,4,0.15,4,1,27,"","","https://scholar.google.com/scholar?q=related:fgrMwzmO618J:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
2,"YD Mgaya, AI Chande","The Fishery of Portunus pelagicus and species diversity of Portunid crabs along the coast of Dar es Salaam, Tanzania",2004,"Western Indian Ocean Journal of Marine Science","","","https://scholar.google.com/scholar?cites=11627993676776434114&as_sdt=2005&sciodt=2007&hl=en",32,"2021-11-12 06:43:39","CITATION","","","",,,,,2,0.12,1,2,17,"","","https://scholar.google.com/scholar?q=related:wmm_KqTuXqEJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
2,"AI Chande, GF Mtoka, HA Mhitu","Marine Mammals and Fisheries in Tanzania",1994,"A report to United Nations Environment Programme …","","","https://scholar.google.com/scholar?cites=1207523490002922172&as_sdt=2005&sciodt=2007&hl=en",33,"2021-11-12 06:43:39","CITATION","","","",,,,,2,0.07,1,3,27,"","","https://scholar.google.com/scholar?q=related:vGqQZzf8wRAJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
2,"HA Mhitu, AI Chande","Food, feeding habits and trophic relationships of selected fish species in Tanzania waters of Lake Victoria",2003,"Proceedings of the LVEMP Tanzania 2001 Scientific …","","","https://scholar.google.com/scholar?cites=7264447819747625711&as_sdt=2005&sciodt=2007&hl=en",34,"2021-11-12 06:43:39","CITATION","","","",,,,,2,0.11,1,2,18,"","","https://scholar.google.com/scholar?q=related:7wprqc2A0GQJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
2,"AI Chande, AM Nikundiwe","Kyomo. 1999. The status of the crab fishery at Mzinga Creek, Dar es Salaam",,"Fisheries and stock assessment in traditional fisheries …","","","https://scholar.google.com/scholar?cites=13664292967479815045&as_sdt=2005&sciodt=2007&hl=en",35,"2021-11-12 06:43:39","CITATION","","","",,,,,2,0.00,1,2,,"","","https://scholar.google.com/scholar?q=related:hauAsQ5Sob0J:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
3,"AI Chande, YD Mgaya","The Fishery of Portunus pelagicus and species diversity of portunid crabs along the Coast of Dar es Salaam, Tanzania. Western Indian Ocean Journal …",2003,"Reproductive biology of the blue swimmer crab …","","","https://scholar.google.com/scholar?cites=1348616753397681834&as_sdt=2005&sciodt=2007&hl=en",36,"2021-11-12 06:43:39","CITATION","","","",,,,,3,0.17,2,2,18,"","","https://scholar.google.com/scholar?q=related:qs5ovMo_txIJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
2,"J Daffa, AI Chande, M Ngoile, LZ Hale, J Toby, J Marks…","Coastal Management in Tanzania: Opportunities for USAID",1997,"Design Mission","","","https://scholar.google.com/scholar?cites=13738166508522570722&as_sdt=2005&sciodt=2007&hl=en",37,"2021-11-12 06:43:39","CITATION","","","",,,,,2,0.08,0,7,24,"","","https://scholar.google.com/scholar?q=related:4gOozabFp74J:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
2,"AI Chande, H Mhitu","Fish biology, ecology and diversity Conservation in Lake Victoria, Tanzania",2003,"Tanzania Journal of Science","","","https://scholar.google.com/scholar?cites=9764482467583075885&as_sdt=2005&sciodt=2007&hl=en",38,"2021-11-12 06:43:39","CITATION","","","",,,,,2,0.11,1,2,18,"","","https://scholar.google.com/scholar?q=related:LabR3xFpgocJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
0,"IA Kimirei, AI Chande","SEASONAL AND LONG-TERM PELAGIC FISH CATCH FLUCTUATIONS IN THE KIGOMA AREA, LAKE TANGANYIKA",2005,"… of the Fifth …","Tanzania Wildlife Research Institute","","",39,"2021-11-12 06:43:39","CITATION","","","",,,,,0,0.00,0,2,16,"","","https://scholar.google.com/scholar?q=related:TbbcVkgF51QJ:scholar.google.com/&scioq=author:%22chande+ai%22&hl=en&as_sdt=2007"
