Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"LJ Chauka, NE Mbije, SJ Kangwe","Seasonal fluctuations in photochemical efficiency of Symbiodinium harbored by three reef-building corals that differ in bleaching susceptibility",2015,"Western Indian Ocean Journal of …","ajol.info","https://www.ajol.info/index.php/wiojms/article/view/112450","https://scholar.google.com/scholar?cites=18318537446159694492&as_sdt=2005&sciodt=2007&hl=en",11,"2021-11-12 06:03:48","","","","",,,,,3,0.50,1,3,6,"Coral Reefs ecosystems are the most vulnerable to climate change. In view of this, it is important to evaluate the rate at which reef-building corals develop functioning adaptations …","https://www.ajol.info/index.php/wiojms/article/view/112450/134891","https://scholar.google.com/scholar?q=related:nDoKY8CEOP4J:scholar.google.com/&scioq=author:kangwe&hl=en&as_sdt=2007"
19,"ANN Muzuka, M Bjork, JW Kangwe, N Nyandwi…","Preliminary results on the sediment sources, grain size distribution and percentage cover of sand-producing Halimeda species and associated flora in …",2001,"WIOMSA Book Series","","","https://scholar.google.com/scholar?cites=4172644779858922578&as_sdt=2005&sciodt=2007&hl=en",12,"2021-11-12 06:03:48","CITATION","","","",,,,,19,0.95,4,5,20,"","","https://scholar.google.com/scholar?q=related:Ugxh1VE26DkJ:scholar.google.com/&scioq=author:kangwe&hl=en&as_sdt=2007"
2,"N Nyandwi, JW Kangwe","Ecological and engineering importance of the Bet el Ras beach-sandstone",2006,"Tanzania Journal of Science","ajol.info","https://www.ajol.info/index.php/tjs/article/view/18446","https://scholar.google.com/scholar?cites=2165343349181615187&as_sdt=2005&sciodt=2007&hl=en",13,"2021-11-12 06:03:48","","","","",,,,,2,0.13,1,2,15,"A unique sandstone known as the Bet el Ras sandstone, supposedly of Holocene age, occurs profusely along the western coast of Unguja but more extensive at its locality area …","https://www.ajol.info/index.php/tjs/article/view/18446/29900","https://scholar.google.com/scholar?q=related:U4y5uE3YDB4J:scholar.google.com/&scioq=author:kangwe&hl=en&as_sdt=2007"
1,"J Kangwe, IS Semesi, S Beer, M Mtolera, M Björk","Carbonate Production by Calcareous Algae in aSeagrass-Dominated System: The Example of Chwaka Bay. CHAPTER 8: CHAPTER 8",2012,"","diva-portal.org","https://www.diva-portal.org/smash/get/diva2:586018/FULLTEXT01.pdf","https://scholar.google.com/scholar?cites=6041227132157637222&as_sdt=2005&sciodt=2007&hl=en",14,"2021-11-12 06:03:48","PDF","","","",,,,,1,0.11,0,5,9,"Chwaka Bay is well protected from the open ocean by fringing Coral Reefs, forming a secluded bay with vast shallow sand flats and a tidal range of over 3 m. This is an ideal …","https://www.diva-portal.org/smash/get/diva2:586018/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:ZjK1oxHA1lMJ:scholar.google.com/&scioq=author:kangwe&hl=en&as_sdt=2007"
15,"JW Kangwe","The Effect of Land-based Pollution on the Reef building Calcareous algae in the Reefs near Zanzibar Town",1999,"Praca magisterska, University of","","","https://scholar.google.com/scholar?cites=12532325385941584187&as_sdt=2005&sciodt=2007&hl=en",15,"2021-11-12 06:03:48","CITATION","","","",,,,,15,0.68,15,1,22,"","","https://scholar.google.com/scholar?q=related:O4moForD660J:scholar.google.com/&scioq=author:kangwe&hl=en&as_sdt=2007"
10,"J Kangwe, IS Semesi, S Beer, M Mtolera, M Björk","Carbonate Production by Calcareous Algae in a seagrass-dominated system: the example of Chwaka Bay",2012,"… past, present and future of Chwaka …","","","https://scholar.google.com/scholar?cites=875428488274345126&as_sdt=2005&sciodt=2007&hl=en",16,"2021-11-12 06:03:48","CITATION","","","",,,,,10,1.11,2,5,9,"","","https://scholar.google.com/scholar?q=related:pnzZZZIlJgwJ:scholar.google.com/&scioq=author:kangwe&hl=en&as_sdt=2007"
0,"…, B Kuguru, J Sululu, R Kayanda, M Igulu, J Kangwe…","Assessment of the effectiveness of different fishing gears and their impact on the management of inshore fish stocks along the coast of Tanzania",,"researchgate.net","","https://www.researchgate.net/profile/Ismael-Kimirei/publication/321049803_Assessment_of_the_effectiveness_of_different_fishing_gears_and_their_impacts_on_the_management_of_inshore_fish_stocks_along_the_coast_of_Tanzania/links/5a0a87f8a6fdcc2736deb9a5/Assessment-of-the-effectiveness-of-different-fishing-gears-and-their-impacts-on-the-management-of-inshore-fish-stocks-along-the-coast-of-Tanzania.pdf","",17,"2021-11-12 06:03:48","PDF","","","",,,,,0,0.00,0,7,,"❖ These findings indicate that the gears sampled are very selective and can have deleterious impacts on the fishery, and the quality of the ecosystems into which they reside …","https://www.researchgate.net/profile/Ismael-Kimirei/publication/321049803_Assessment_of_the_effectiveness_of_different_fishing_gears_and_their_impacts_on_the_management_of_inshore_fish_stocks_along_the_coast_of_Tanzania/links/5a0a87f8a6fdcc2736deb9a5/Assessment-of-the-effectiveness-of-different-fishing-gears-and-their-impacts-on-the-management-of-inshore-fish-stocks-along-the-coast-of-Tanzania.pdf","https://scholar.google.com/scholar?q=related:2Htw3OZuUZkJ:scholar.google.com/&scioq=author:kangwe&hl=en&as_sdt=2007"
0,"M Igulu, S Kangwe, B Kaunda-Arara, B Kaguru…","Spatial variation in benthopelagic fish assemblage structure along coastal East Africa from recent bottom trawl surveys",2016,"","41.89.141.8","http://41.89.141.8/kmfri/handle/123456789/73","",18,"2021-11-12 06:03:48","","","","",,,,,0,0.00,0,5,5,"Humanistic valuation of resources is critical to understanding drivers to patterns and impacts, however, value of non-traded intertidal tropical bait, such as polychaetes and …","http://41.89.141.8/kmfri/bitstream/123456789/73/1/Kaunda-Arara%20et%20al%202016_Regional%20Studies%20in%20Marine%20Science.pdf",""
0,"…, RS Arthurton, A Dubi, S Gachuiri, J Kangwe…","Shoreline Change in Tanzania and Kenya",2015,"","tamug-ir.tdl.org","https://tamug-ir.tdl.org/bitstream/handle/1969.3/29152/Shoreline%20Changes%20Manual%20Final.pdf?sequence=1","",19,"2021-11-12 06:03:48","","","","",,,,,0,0.00,0,6,6,"Page 1. Shoreline Change in Tanzania an - *** - A Manual for Assessment and - SAAAS Design of Mitigation . . _ | * -- Strategies ... -- 子実 -っ TAAA S - . * . * _ . . SAAAS **_ "" - * | . SSTSS …","",""
0,"J Kangwe, N Nyandwi, R Sallema, YW Shaghude…","Shoreline Change in Tanzania and Kenya: Manual for Assessment and Design of Mitigation Strategie",2015,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/123456789/437","",20,"2021-11-12 06:03:48","","","","",,,,,0,0.00,0,5,6,"The aim of the manual is to raise awareness of the complex causes of, and the issues and risks associated with, shoreline change at local and national scales in Tanzania and Kenya …","",""
0,"MC Öhman, J Kangwe, M Gullström, MSP Mtolera…","Assessment of changes in the seagrass-dominated submerged vegetation of tropical Chwaka Bay (Zanzibar) using satellite remote sensing. Estuar Coast Shelf S",2006,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/123456789/400","",21,"2021-11-12 06:03:48","","","","",,,,,0,0.00,0,5,15,"Spatial and temporal dynamics of submerged aquatic vegetation (SAV) cover were studied in the relatively pristine and seagrass-dominated area of Chwaka Bay, Zanzibar (Tanzania) …","",""
0,"JW Kangwe, N Nyandwi","Ecological and Engineering Importance of the Bet el Ras Beach-Sandstone",2006,"","196.44.162.10","http://196.44.162.10:8080/xmlui/handle/20.500.11810/3353","",22,"2021-11-12 06:03:48","","","","",,,,,0,0.00,0,2,15,"A unique sandstone known as the Bet el Ras sandstone, supposedly of Holocene age, occurs profusely along the western coast of Unguja but more extensive at its locality area …","http://196.44.162.10:8080/xmlui/bitstream/handle/20.500.11810/3353/Ecological%20and%20engineering%20importance%20of%20the%20Bet%20el%20Ras%20beach-sandstone.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:HHA8XVMEVFgJ:scholar.google.com/&scioq=author:kangwe&hl=en&as_sdt=2007"
0,"…, B Lundén, M Bodin, JW Kangwe…","Assessment of vegetation changes in seagrass communities of tropical Chwaka Bay (Zanzibar) using satellite remote sensing",2006,"Estuarine, Coastal and …","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:199137","",23,"2021-11-12 06:03:48","","","","",,,,,0,0.00,0,5,15,"Spatial and temporal dynamics of submerged aquatic vegetation (SAV) cover were studied in the relatively pristine and seagrass-dominated area of Chwaka Bay, Zanzibar (Tanzania) …","",""
0,"J Kangwe, S Mtolera, M Björk","Inorganic carbon uptake into Photosynthesis and Calcification in two common Halimeda species",2005,"","symposium.wiomsa.org","http://symposium.wiomsa.org/wp-content/uploads/2017/10/109_Kangwe-J_1723_Inorganic-carbon-uptake-into-Photosynthesis-and-Calcification-in-two-common-Halimeda-species.pdf","",24,"2021-11-12 06:03:48","","","","",,,,,0,0.00,0,3,16,"Inorganic carbon uptake into Photosynthesis and Calcification in two common Halimeda species J. Kangwe, S. Mtolera, M. Björk jumakangwe@yahoo.com Rhodoliths (Hydrolithon sp.), ie …","",""
3,"M Gullstrm, B Lundn, M Bodin, J Kangwe","hman, MC; Mtolera, MSP; Bjrk, M. Assessment of changes in the seagrass-dominated submerged vegetation of tropical Chwaka Bay (Zanzibar) using …",2006,"Estuar. Coast. Shelf Sci","","","https://scholar.google.com/scholar?cites=11240049046324768989&as_sdt=2005&sciodt=2007&hl=en",25,"2021-11-12 06:03:48","CITATION","","","",,,,,3,0.20,1,4,15,"","","https://scholar.google.com/scholar?q=related:3fAnKA6t_JsJ:scholar.google.com/&scioq=author:kangwe&hl=en&as_sdt=2007"
3,"C Mahika, S Kangwe, C Mwakosya, H Mhitu…","Report on near-shore demersal fish stock assessment survey in trawlable areas along the Tanzanian coast",2008,"… Fisheries Research Institute","","","https://scholar.google.com/scholar?cites=9850629113042592946&as_sdt=2005&sciodt=2007&hl=en",26,"2021-11-12 06:03:48","CITATION","","","",,,,,3,0.23,1,5,13,"","","https://scholar.google.com/scholar?q=related:smQGyfx2tIgJ:scholar.google.com/&scioq=author:kangwe&hl=en&as_sdt=2007"
3,"M Gullström, B Lundén, M Bodin, J Kangwe","öhman, MC, Mtolera, MS, & Björk, M.(2006). Assessment of changes in the seagrass-dominated submerged vegetation of tropical Chwaka Bay (Zanzibar) …",,"Estuarine, Coastal and Shelf Science","","","https://scholar.google.com/scholar?cites=15107533963852590658&as_sdt=2005&sciodt=2007&hl=en",27,"2021-11-12 06:03:48","CITATION","","","",,,,,3,0.00,1,4,,"","","https://scholar.google.com/scholar?q=related:Qi6V0xi-qNEJ:scholar.google.com/&scioq=author:kangwe&hl=en&as_sdt=2007"
3,"JW Kangwe","The Effect of Land Pollution on Reef Building Calcareous Algae in the Reefs near Zanzibar Town",1999,"","MSc Thesis, University of Dar es …","","https://scholar.google.com/scholar?cites=8363968462391625112&as_sdt=2005&sciodt=2007&hl=en",28,"2021-11-12 06:03:48","CITATION","","","",,,,,3,0.14,3,1,22,"","","https://scholar.google.com/scholar?q=related:mEVsmQDJEnQJ:scholar.google.com/&scioq=author:kangwe&hl=en&as_sdt=2007"
2,"ANN Mussaka, JW Kangwe, N Nyandwi, KO Wannäs…","MB Preliminary results of sediment sources, grain size distribution and percentage cover of sand producing Halimeda species and associated flora in …",,"20th Anniversary Conference on …","","","https://scholar.google.com/scholar?cites=13465158226090796089&as_sdt=2005&sciodt=2007&hl=en",29,"2021-11-12 06:03:48","CITATION","","","",,,,,2,0.00,0,5,,"","","https://scholar.google.com/scholar?q=related:OSSSrhDa3boJ:scholar.google.com/&scioq=author:kangwe&hl=en&as_sdt=2007"
2,"JW Kangwe","The effects of land-based pollution on reef building calcareous algae in the reefs near Zanzibar town (M. Sc. thesis)",1999,"University of Dar es Salaam, Tanzania","","","https://scholar.google.com/scholar?cites=13306677218992599790&as_sdt=2005&sciodt=2007&hl=en",30,"2021-11-12 06:03:48","CITATION","","","",,,,,2,0.09,2,1,22,"","","https://scholar.google.com/scholar?q=related:7jLWym3QqrgJ:scholar.google.com/&scioq=author:kangwe&hl=en&as_sdt=2007"
0,"JW Kangwe, MSP Mtolera, L Kautsky, M Björk","Growth and standing biomass of Halimeda (Bryopsidales) species and their contribution to sediment production in a tropical bay",2005,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:199138","",31,"2021-11-12 06:03:48","CITATION","","","",,,,,0,0.00,0,4,16,"DiVA. diva-portal.org. Digitala Vetenskapliga Arkivet. Please wait …","",""
0,"M Björk, JW Kangwe, MSP Mtolera","Temperature effects on photosynthesis and calcification at varying light levels in rhodoliths from a tropical lagoon",2005,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:199140","",32,"2021-11-12 06:03:48","CITATION","","","",,,,,0,0.00,0,3,16,"DiVA. diva-portal.org. Digitala Vetenskapliga Arkivet. Please wait …","",""
0,"O Seehausen, S Kangwe, AS Terry","Wasserhyazinthe und Fischerei bedrohen Viktoriasee-Cichliden",1996,"DATZ","EUGEN ULMER GMBH & CO.","","",33,"2021-11-12 06:03:48","CITATION","","","",,,,,0,0.00,0,3,25,"","",""
3,"KD Mabuluki","Diversity Theological Education: Genesis, Development, and Ecumenical Potential of Theological Education by Extension (TEE)",2010,"","","","https://scholar.google.com/scholar?cites=9861867787931716012&as_sdt=2005&sciodt=2007&hl=en",34,"2021-11-12 06:03:48","CITATION","","","",,,,,3,0.27,3,1,11,"","","https://scholar.google.com/scholar?q=related:rImJsYBk3IgJ:scholar.google.com/&scioq=author:kangwe&hl=en&as_sdt=2007"
