Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
22,"SI Mzighani, M Nikaido, M Takeda, O Seehausen…","Genetic variation and demographic history of the Haplochromis laparogramma group of Lake Victoria—an analysis based on SINEs and mitochondrial DNA",2010,"Gene","Elsevier","https://www.sciencedirect.com/science/article/pii/S0378111909005204","https://scholar.google.com/scholar?cites=6291031245926104731&as_sdt=2005&sciodt=2007&hl=en",11,"2021-11-12 06:59:50","","","","",,,,,22,2.00,4,5,11,"More than 500 endemic haplochromine cichlid species inhabit Lake Victoria. This striking species diversity is a classical example of recent explosive adaptive radiation thought to …","https://www.academia.edu/download/48961696/Genetic_variation_and_demographic_histor20160919-18219-1jsnaob.pdf","https://scholar.google.com/scholar?q=related:m_5OPJY7TlcJ:scholar.google.com/&scioq=author:%22mzighani+s%22&hl=en&as_sdt=2007"
14,"M Takeda, J Kusumi, S Mizoiri, M Aibara, SI Mzighani…","Genetic structure of pelagic and littoral cichlid fishes from Lake Victoria",2013,"PLoS …","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0074088","https://scholar.google.com/scholar?cites=13382199168284874981&as_sdt=2005&sciodt=2007&hl=en",12,"2021-11-12 06:59:50","HTML","","","",,,,,14,1.75,2,6,8,"The approximately 700 species of cichlids found in Lake Victoria in East Africa are thought to have evolved over a short period of time, and they represent one of the largest known …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0074088","https://scholar.google.com/scholar?q=related:5dgl2z0ft7kJ:scholar.google.com/&scioq=author:%22mzighani+s%22&hl=en&as_sdt=2007"
16,"K Maeda, M Takeda, K Kamiya, M Aibara, SI Mzighani…","Population structure of two closely related pelagic cichlids in Lake Victoria, Haplochromis pyrrhocephalus and H. laparogramma",2009,"Gene","Elsevier","https://www.sciencedirect.com/science/article/pii/S0378111908005982","https://scholar.google.com/scholar?cites=4395564866739030674&as_sdt=2005&sciodt=2007&hl=en",13,"2021-11-12 06:59:50","","","","",,,,,16,1.33,3,6,12,"Abstract Cichlid fishes in Lake Victoria show spectacular diversification that is thought to be recent. Therefore, by investigating those fishes, we may be able to elucidate recently …","https://www.academia.edu/download/48961688/Population_structure_of_two_closely_rela20160919-3006-1r9uh27.pdf","https://scholar.google.com/scholar?q=related:ksoqJfUuAD0J:scholar.google.com/&scioq=author:%22mzighani+s%22&hl=en&as_sdt=2007"
12,"APA Shoko, HD Matola, S Mzighani…","Fishpond performance of Nile tilapia Oreochromis niloticus (Linnaeus, 1758) in the Lake Victoria basin, Tanzania",2011,"Journal of Aquaculture in …","tafiri.go.tz","http://www.tafiri.go.tz/publications/shoko_et_al_2011_jat.pdf","https://scholar.google.com/scholar?cites=983387408234547448&as_sdt=2005&sciodt=2007&hl=en",14,"2021-11-12 06:59:50","PDF","","","",,,,,12,1.20,3,4,10,"ABSTRACT A study was conducted in January through February 2004 to assess the fishpond performance in the districts of Muleba and Bukoba (Kagera region) and Tarime …","http://www.tafiri.go.tz/publications/shoko_et_al_2011_jat.pdf","https://scholar.google.com/scholar?q=related:-IhpOKOxpQ0J:scholar.google.com/&scioq=author:%22mzighani+s%22&hl=en&as_sdt=2007"
4,"S Takuno, R Miyagi, J Onami…","Patterns of genomic differentiation between two Lake Victoria cichlid species, Haplochromis pyrrhocephalus and H. sp.'macula'",2019,"BMC evolutionary …","Springer","https://link.springer.com/article/10.1186/s12862-019-1387-2","https://scholar.google.com/scholar?cites=3302886749082918312&as_sdt=2005&sciodt=2007&hl=en",15,"2021-11-12 06:59:50","HTML","10.1186/s12862-019-1387-2","","",,,,,4,2.00,1,4,2,"The molecular basis of the incipient stage of speciation is still poorly understood. Cichlid fish species in Lake Victoria are a prime example of recent speciation events and a suitable …","https://link.springer.com/article/10.1186/s12862-019-1387-2","https://scholar.google.com/scholar?q=related:qJ1utP811i0J:scholar.google.com/&scioq=author:%22mzighani+s%22&hl=en&as_sdt=2007"
2,"MJ Genner, GF Turner, A Smith…","and Benjamin P. NGATUNGA5",2015,"Acta Ichthyologica et …","core.ac.uk","https://core.ac.uk/download/pdf/194888387.pdf","https://scholar.google.com/scholar?cites=10500138430330079103&as_sdt=2005&sciodt=2007&hl=en",16,"2021-11-12 06:59:50","PDF","","","",,,,,2,0.33,1,4,6,"Freshwater fish biogeography can provide insight into past connectivity of river systems. Here we report the first discovery of the large-bodied cyprinid Acapoeta tanganicae …","https://core.ac.uk/download/pdf/194888387.pdf","https://scholar.google.com/scholar?q=related:f4dAMEX8t5EJ:scholar.google.com/&scioq=author:%22mzighani+s%22&hl=en&as_sdt=2007"
0,"S Mzighani","Fecundity and Population Structure of Cockles, Anadara antiquata L. 1758 (Bivalvia: Arcidae) from a Sandy/Muddy",,"ajol.info","","https://www.ajol.info/index.php/wiojms/article/download/28475/5155/0","",17,"2021-11-12 06:59:50","PDF","","","",,,,,0,0.00,0,1,,"The fecundity and population structure of the cockle, Anadara antiquata L., from sandy/muddy intertidal habitats in the intertidal of Ocean Road beach was examined from …","https://www.ajol.info/index.php/wiojms/article/download/28475/5155/0","https://scholar.google.com/scholar?q=related:KySsHS2tY7wJ:scholar.google.com/&scioq=author:%22mzighani+s%22&hl=en&as_sdt=2007"
0,"JDR Bayona, B Msuku, S Mzighani","Fish species composition, size structure and distribution in non-Trawlable areas of Lake Victoria (Tanzania) with emphasis on Mwanza gulf and Mori bay",2004,"Tanzania Journal of Science","ajol.info","https://www.ajol.info/index.php/tjs/article/view/18393","",18,"2021-11-12 06:59:50","","","","",,,,,0,0.00,0,3,17,"Fish diversity studies in littoral non-trawlable areas of Lake Victoria (Tanzania) were undertaken during six systematic surveys (November 2000 to December 2002). Information …","https://www.ajol.info/index.php/tjs/article/view/18393/17331","https://scholar.google.com/scholar?q=related:TXbjK2GNOoMJ:scholar.google.com/&scioq=author:%22mzighani+s%22&hl=en&as_sdt=2007"
0,"JDR Bayona, S Mzighani, JD Komakoma, J Bipa","Applicability and effectiveness of some fishing gears in assessing fish diversity and richness in non-trawlable areas of Lake Victoria Tanzania",2005,"Knowledge and Experiences …","","","",19,"2021-11-12 06:59:50","CITATION","","","",,,,,0,0.00,0,4,16,"","",""
0,"S Mzighani","Report on Length, Weight and Sex Survey of Nile Perch (lates Niloticus) In Lake Victoria, Tanzania",2004,"","196.41.38.241","http://196.41.38.241/handle/11671/796","",20,"2021-11-12 06:59:50","","","","",,,,,0,0.00,0,1,17,"This report presents the length-weight relationship parameters (a and b) for 559 Lates niloticus, size composition, sex, maturity stages, length at first maturity and food examined …","http://196.41.38.241/bitstream/handle/11671/796/Report%20%20-%20weight-length-sex%20of%20the%20Nile%20Perch%20in%20Lake%20Victoria%20Basin%2C%202004.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:aJgMBkOhTgAJ:scholar.google.com/&scioq=author:%22mzighani+s%22&hl=en&as_sdt=2007"
3,"JDR Bayona, S Mzighani, J Bipa, J Komakoma","Report on Fish Biology and Status of Biodiversity within the Non‐Trawlable Areas of Lake Victoria based on the Survey of July/August 2001",2001,"","December","","https://scholar.google.com/scholar?cites=9343522047806317857&as_sdt=2005&sciodt=2007&hl=en",21,"2021-11-12 06:59:50","CITATION","","","",,,,,3,0.15,1,4,20,"","","https://scholar.google.com/scholar?q=related:IaWGYszbqoEJ:scholar.google.com/&scioq=author:%22mzighani+s%22&hl=en&as_sdt=2007"
3,"JDR Bayona, J Bipa, M Kishe, JD Komakoma…","Aspects of fish biology and status of fish diversity in the Tanzanian littoral non-trawlable areas of Lake Victoria (Tanzania)",2003,"Proceedings of the LVEMP …","","","https://scholar.google.com/scholar?cites=272348861550457087&as_sdt=2005&sciodt=2007&hl=en",22,"2021-11-12 06:59:50","CITATION","","","",,,,,3,0.17,1,5,18,"","","https://scholar.google.com/scholar?q=related:_3Cyu9iTxwMJ:scholar.google.com/&scioq=author:%22mzighani+s%22&hl=en&as_sdt=2007"
2,"S Mzighani","Fecundity and population structure of cookles",,"Anandara antiquata","","","https://scholar.google.com/scholar?cites=15908684519193961543&as_sdt=2005&sciodt=2007&hl=en",23,"2021-11-12 06:59:50","CITATION","","","",,,,,2,0.00,2,1,,"","","https://scholar.google.com/scholar?q=related:R-RPSkgAx9wJ:scholar.google.com/&scioq=author:%22mzighani+s%22&hl=en&as_sdt=2007"
2,"S Mzighani","Morphometrics relationship, meat yield and condition index of Cockles, Anadara antiquata (Linnaeus, 1758) from Ocean Road beach, Dar es Salaam",1999,"BSc. Project. University of Dar es Salaam","","","https://scholar.google.com/scholar?cites=797695104289625792&as_sdt=2005&sciodt=2007&hl=en",24,"2021-11-12 06:59:50","CITATION","","","",,,,,2,0.09,2,1,22,"","","https://scholar.google.com/scholar?q=related:wFZAknj7EQsJ:scholar.google.com/&scioq=author:%22mzighani+s%22&hl=en&as_sdt=2007"
0,"Y Terai, R Miyagi, S Mizoiri…","Commonality of speciation by sensory drive revealed by its signatures in Lake Victoria cichlid fishes",2012,"GENES & …","GENETICS SOC JAPAN NATIONAL …","","",25,"2021-11-12 06:59:50","CITATION","","","",,,,,0,0.00,0,4,9,"","",""
0,"SI Mzighani","Population genetic structure of Laparogramma group of cichlids from Lake Victoria: an analysis based on SINEs and mtDNA",2010,"","ci.nii.ac.jp","https://ci.nii.ac.jp/naid/500000547616/","",26,"2021-11-12 06:59:50","CITATION","","","",,,,,0,0.00,0,1,11,"CiNii 博士論文 - Population genetic structure of Laparogramma group of cichlids from Lake Victoria : an analysis based on SINEs and mtDNA CiNii 国立情報学研究所 学術情報ナビゲータ …","",""
0,"S Mzighani","Report onlength, weight ans sex surveyof nile perch (Lates niloticus) in lake Victoria, Tanzania–February 2004",2012,"","","","",27,"2021-11-12 06:59:50","CITATION","","","",,,,,0,0.00,0,1,9,"","",""
